Customer_ID,Name,Age,Gender,City,Membership_Type,Tenure_Months,Total_Rides,Average_Ride_Cost,Days_Since_Last_Ride,Cancellation_Rate,Customer_Satisfaction_Score,Payment_Method,App_Usage_Hours_Per_Week,Churn_Status
RS109673,Vaibhav Randhawa,30.0,Female,Pune,Regular,1,484,437.76,23,0.5,9.0,Card,29.2,0
RS109674,Vidur Dey,42.0,Female,Mumbai,Corporate,51,465,2379.2,65,0.16,3.0,Wallet,15.3,0
RS109675,Shamik Kalla,48.0,Male,Mumbai,Regular,28,388,2325.47,85,0.14,9.0,Wallet,13.9,0
RS109676,Aayush Thaman,35.0,Female,Chennai,Premium,35,499,2298.54,163,0.23,1.0,UPI,22.6,1
RS109677,Anvi Devan,24.0,Female,Delhi,Premium,42,285,946.43,128,0.11,9.0,Wallet,32.9,0
RS109678,Seher Sharma,51.0,Male,Jaipur,Premium,33,134,648.0,71,0.56,7.0,Card,7.8,1
RS109679,Jayant Jhaveri,23.0,Male,Nagpur,Gold,52,92,731.85,17,0.79,7.0,Cash,21.6,0
RS109680,Aarush Shenoy,48.0,Male,Delhi,Premium,45,269,1444.15,106,0.02,10.0,Card,12.2,1
RS109681,Misha Dhawan,36.0,Male,Ahmedabad,Premium,39,6,,79,0.39,7.0,UPI,3.7,1
RS109682,Sumer Chaudhry,23.0,Female,Bangalore,Gold,37,162,2160.49,9,0.06,5.0,Wallet,34.0,0
RS109683,Dishani Sankar,35.0,Female,Pune,Regular,8,278,2269.61,15,0.52,5.0,Wallet,8.8,1
RS109684,Stuvan Chakraborty,24.0,Male,Mumbai,Premium,34,250,1714.7,2,0.6,2.0,UPI,29.1,1
RS109685,Nishith Bhatti,43.0,Female,Nagpur,Corporate,37,305,815.89,55,0.37,5.0,Wallet,9.0,1
RS109686,Dhanush Srinivas,29.0,Male,Delhi,Corporate,21,204,1692.55,146,0.49,4.0,Wallet,,1
RS109687,Anay Gola,39.0,Female,Ahmedabad,Corporate,47,540,315.79,94,0.2,2.0,UPI,15.8,0
RS109688,Madhup Sehgal,40.0,Female,Pune,Premium,5,269,969.06,95,0.5,9.0,Card,22.1,1
RS109689,Jiya Rastogi,64.0,Male,Jaipur,Premium,6,439,2218.35,105,0.5,6.0,Cash,16.3,1
RS109690,Romil Dar,35.0,Female,Hyderabad,Regular,62,458,2184.07,163,0.69,2.0,UPI,4.5,1
RS109691,Lagan Wason,61.0,Male,Kolkata,Regular,59,468,1499.18,48,0.79,5.0,Wallet,7.6,1
RS109692,Mahika Sen,38.0,Female,Pune,Regular,64,417,79.43,134,0.46,,Cash,29.2,0
RS109693,Samiha Dhar,26.0,Female,Nagpur,Premium,11,113,1548.15,68,0.76,7.0,UPI,33.6,1
RS109694,Indrajit Tiwari,43.0,Female,Jaipur,Gold,49,545,631.54,112,0.66,7.0,Wallet,6.9,1
RS109695,Jayan Sundaram,34.0,Male,Pune,Regular,45,358,98.5,140,0.65,4.0,UPI,12.6,1
RS109696,Shlok Kurian,61.0,Female,Hyderabad,Corporate,40,94,1595.21,16,0.05,9.0,Wallet,2.7,0
RS109697,Hansh Bath,35.0,Male,Mumbai,Gold,66,388,442.09,156,0.62,7.0,Cash,31.8,1
RS109698,Kiaan Talwar,68.0,Male,Jaipur,Premium,17,80,1815.61,162,0.57,7.0,UPI,0.1,1
RS109699,Romil Gala,43.0,Male,Ahmedabad,Premium,23,561,682.0,96,0.3,1.0,Wallet,17.3,1
RS109700,Advik Mahal,42.0,Male,Ahmedabad,Premium,12,31,487.1,97,0.69,7.0,Wallet,4.5,1
RS109701,Saksham Kade,21.0,Male,Nagpur,Regular,58,494,2344.28,160,0.56,5.0,UPI,28.7,0
RS109702,Heer Thaman,40.0,Male,Pune,Regular,46,327,2078.37,68,0.48,10.0,Wallet,0.6,1
RS109703,Biju Karnik,23.0,Female,Jaipur,Premium,35,309,1156.91,60,0.29,7.0,Cash,0.4,1
RS109704,Vivaan Sampath,64.0,Male,Delhi,Corporate,42,78,1829.91,69,0.75,9.0,UPI,23.7,1
RS109705,Vidur Mand,47.0,Male,Ahmedabad,Regular,35,65,1437.95,63,0.03,,Cash,22.6,0
RS109706,Ishita Ahuja,,Female,Ahmedabad,Premium,33,455,2252.1,57,0.59,2.0,Wallet,27.5,1
RS109707,Divij Lad,29.0,Female,Bangalore,Corporate,64,39,987.57,43,0.56,9.0,UPI,22.7,0
RS109708,Drishya Issac,67.0,Male,Hyderabad,Gold,36,188,2077.1,15,0.35,7.0,UPI,2.9,0
RS109709,Urvi Sidhu,32.0,Male,Pune,Gold,21,115,,9,0.04,8.0,Card,28.9,0
RS109710,Divij Bhakta,66.0,Male,Kolkata,Premium,64,153,1254.37,85,0.75,7.0,Cash,32.1,0
RS109711,Saira Kuruvilla,21.0,Female,Mumbai,Gold,10,346,1451.45,174,0.19,1.0,Wallet,0.6,1
RS109712,Kavya Venkatesh,62.0,Female,Delhi,Premium,1,597,1837.46,125,0.69,4.0,Cash,3.7,1
RS109713,Kavya Grover,52.0,Female,Nagpur,Corporate,68,195,849.14,61,0.25,9.0,Card,11.8,0
RS109714,Saanvi Bora,200.0,Female,Mumbai,Regular,52,320,2388.06,129,0.39,9.0,Cash,9.3,0
RS109715,Bhavin Sood,35.0,Male,Jaipur,Premium,22,376,1945.04,129,0.45,1.0,Cash,32.6,1
RS109716,Hunar Kashyap,21.0,Female,Delhi,Corporate,11,429,1612.42,113,0.68,4.0,UPI,8.1,1
RS109717,Rhea Randhawa,27.0,Male,Chennai,Premium,54,444,329.09,98,0.7,8.0,Wallet,12.7,1
RS109718,Samar Khanna,45.0,Male,Chennai,Regular,27,234,2118.4,168,0.42,,Card,8.0,0
RS109719,Mamooty Kanda,47.0,Female,Chennai,Corporate,62,344,1868.62,144,0.42,2.0,Cash,18.4,0
RS109720,Urvi Varghese,36.0,Female,Ahmedabad,Corporate,56,38,839.89,90,0.44,5.0,Wallet,22.2,1
RS109721,Abram Sane,44.0,Male,Mumbai,Corporate,19,267,1530.97,76,0.1,7.0,Cash,28.7,0
RS109722,Sana Sood,56.0,Male,Kolkata,Corporate,10,535,483.73,122,0.71,7.0,UPI,3.3,0
RS109723,Shlok Tiwari,23.0,Female,Ahmedabad,Regular,27,201,610.74,68,0.33,9.0,UPI,15.9,1
RS109724,Badal Shankar,25.0,Male,Mumbai,Corporate,54,52,783.07,113,0.61,8.0,UPI,8.2,0
RS109725,Ojas Rege,42.0,Female,Pune,Regular,61,460,1880.44,59,0.74,2.0,Card,27.5,1
RS109726,Samiha Sule,58.0,Female,Nagpur,Regular,59,81,67870.0,66,0.4,4.0,UPI,23.1,1
RS109727,Yuvaan Dey,57.0,Male,Pune,Regular,46,122,61225.0,65,0.03,6.0,Card,11.8,1
RS109728,Badal Ratta,67.0,Male,Chennai,Premium,68,556,1944.34,179,0.29,10.0,Cash,14.2,0
RS109729,Ishita Hegde,49.0,Male,Nagpur,Regular,67,435,1743.54,169,0.59,10.0,Wallet,24.8,0
RS109730,Neysa Kala,44.0,Female,Ahmedabad,Corporate,34,368,1347.73,84,0.76,10.0,UPI,26.2,0
RS109731,Riaan Deshmukh,18.0,Male,Bangalore,Gold,29,442,335.05,67,0.07,7.0,Cash,7.2,1
RS109732,Divij Chaudhuri,62.0,Male,Mumbai,Corporate,9,69,373.87,155,0.43,3.0,Wallet,21.3,1
RS109733,Saanvi Devan,33.0,Male,Kolkata,Regular,3,503,844.17,0,0.66,2.0,Wallet,28.6,0
RS109734,Pranay Kari,50.0,Male,Bangalore,Gold,29,512,639.31,145,0.12,7.0,Card,17.8,1
RS109735,Darshit Bhavsar,52.0,Female,Bangalore,Gold,12,495,291.37,11,0.49,5.0,Card,34.4,0
RS109736,Samiha Swamy,33.0,Female,Nagpur,Gold,51,566,1863.39,175,0.23,10.0,Cash,30.7,1
RS109737,Akarsh Bala,34.0,Male,Delhi,Regular,52,533,662.33,11,0.39,9.0,Card,24.3,0
RS109738,Ayesha Bhat,39.0,Female,Chennai,Gold,1,285,1770.77,38,0.29,8.0,UPI,19.2,0
RS109739,Faiyaz Dhar,65.0,Other,Kolkata,Gold,6,543,2117.64,119,0.27,7.0,Wallet,9.8,1
RS109740,Saira Subramanian,42.0,Male,Nagpur,Regular,19,587,607.58,77,0.19,1.0,Wallet,23.8,0
RS109741,Azad Atwal,34.0,Female,Delhi,Premium,12,141,23766.0,8,0.58,10.0,UPI,1.4,0
RS109742,Vihaan Arya,31.0,Female,Pune,Premium,33,77,432.55,100,0.18,1.0,UPI,34.9,1
RS109743,Sumer Lal,68.0,Male,Kolkata,Premium,50,404,1371.07,157,0.34,5.0,Wallet,33.5,0
RS109744,Priyansh Karnik,33.0,Male,Mumbai,Regular,51,411,97398.0,167,0.68,4.0,UPI,5.0,1
RS109745,Taran Manda,35.0,Female,Delhi,Gold,42,141,,112,0.55,7.0,Card,9.0,0
RS109746,Samarth Kota,-5.0,Male,Chennai,Gold,63,236,72.27,17,0.53,1.0,Cash,26.2,1
RS109747,Raunak Sundaram,,Male,Nagpur,Regular,5,225,2297.16,155,0.09,,Wallet,3.2,0
RS109748,Anahi Bandi,64.0,Male,Nagpur,Premium,46,305,2148.41,12,0.37,3.0,Wallet,28.3,1
RS109749,Vidur Sinha,42.0,Male,Bangalore,Gold,2,213,740.77,64,0.45,8.0,Card,10.2,0
RS109750,Nehmat Tara,30.0,Male,Ahmedabad,Corporate,60,535,1087.87,89,0.07,,Card,2.1,0
RS109751,Ayesha Sama,22.0,Male,Bangalore,Corporate,5,329,1683.95,178,0.21,6.0,Card,22.2,1
RS109752,Indranil Kothari,45.0,Male,Bangalore,Premium,46,428,201.3,13,0.2,5.0,Card,14.2,0
RS109753,Tara Sharaf,0.0,Female,Mumbai,Gold,8,497,93.64,19,0.44,7.0,Wallet,12.8,0
RS109754,Mohanlal Dube,28.0,Female,Bangalore,Regular,55,525,166.05,128,0.12,9.0,UPI,24.3,1
RS109755,Vanya Chaudhry,32.0,Female,Jaipur,Premium,11,473,,10,0.18,7.0,Cash,21.2,0
RS109756,Vihaan Choudhury,64.0,Male,Mumbai,Gold,3,142,424.67,161,0.07,1.0,Wallet,3.8,0
RS109757,Onkar Sane,60.0,Female,Mumbai,Premium,27,50,886.12,54,0.1,3.0,Card,23.1,0
RS109758,Sana Agate,19.0,Female,Chennai,Premium,35,374,1320.53,69,0.22,4.0,Card,25.5,1
RS109759,Shayak Chakraborty,53.0,Male,Pune,Premium,17,551,1839.82,136,0.26,7.0,Wallet,16.9,0
RS109760,Nakul Hegde,23.0,Female,Hyderabad,Regular,3,298,94.3,160,0.65,8.0,Wallet,4.7,1
RS109761,Jayant Sahni,57.0,Male,Kolkata,Corporate,6,351,1693.76,137,0.07,7.0,Card,18.9,0
RS109762,Ela Trivedi,22.0,Female,Hyderabad,Regular,57,369,1969.13,168,0.05,9.0,UPI,6.8,0
RS109763,Saksham Dyal,24.0,Female,Mumbai,Premium,67,6,414.79,15,0.39,2.0,UPI,24.5,1
RS109764,Anaya Barad,63.0,Male,Ahmedabad,Premium,48,266,146.91,35,0.65,2.0,Wallet,19.9,1
RS109765,Parinaaz Barad,23.0,Male,Ahmedabad,Corporate,16,90,617.75,142,0.31,8.0,UPI,2.7,0
RS109766,Riaan Kadakia,20.0,Male,Kolkata,Premium,15,202,2084.24,30,0.71,7.0,Wallet,31.8,0
RS109767,Hunar Borra,66.0,Female,Nagpur,Corporate,52,262,2379.14,137,0.76,4.0,Cash,,1
RS109768,Romil Jaggi,67.0,Male,Kolkata,Regular,52,145,2389.8,33,0.53,5.0,Cash,19.8,0
RS109769,Dhanuk Swamy,52.0,Male,Chennai,Regular,45,578,551.31,155,0.01,10.0,Wallet,17.3,0
RS109770,Priyansh Saxena,56.0,Male,Jaipur,Gold,35,438,1915.58,172,0.25,4.0,Card,12.1,0
RS109771,Hiran Kade,44.0,Female,Bangalore,Regular,67,287,400.23,103,0.3,5.0,Card,30.4,0
RS109772,Lakshit Kala,23.0,Male,Nagpur,Premium,53,80,,48,0.56,8.0,Wallet,17.4,0
RS109773,Chirag Gokhale,46.0,Male,Bangalore,Gold,54,466,1464.04,113,0.23,8.0,UPI,27.6,1
RS109774,Damini Bala,,Male,Ahmedabad,Premium,44,390,2430.48,92,0.54,5.0,Wallet,9.5,1
RS109775,Dhanush Dash,36.0,Female,Ahmedabad,Regular,18,236,57665.0,26,0.77,10.0,UPI,28.0,1
RS109776,Shalv Randhawa,68.0,FEMALE,Jaipur,Corporate,10,245,1842.28,40,0.65,1.0,UPI,18.8,0
RS109777,Shanaya Kala,55.0,Female,Chennai,Premium,17,238,175.55,71,0.03,4.0,Card,11.2,1
RS109778,Samarth Savant,20.0,Male,Nagpur,Gold,56,85,241.88,106,0.63,10.0,UPI,2.1,1
RS109779,Sana Krish,58.0,Female,Pune,Regular,10,566,2322.12,155,0.2,8.0,UPI,1.6,1
RS109780,Pranay Golla,37.0,Male,Bangalore,Premium,46,76,1445.19,20,0.67,6.0,Card,18.9,1
RS109781,Hrishita Bhatt,52.0,Male,Jaipur,Gold,37,174,2278.51,167,0.19,8.0,Wallet,4.8,1
RS109782,Shlok Karan,69.0,Female,Kolkata,Gold,8,383,1551.68,61,0.15,10.0,Cash,25.9,0
RS109783,Diya Walia,58.0,Male,Nagpur,Gold,52,319,772.51,81,0.39,4.0,Wallet,0.7,1
RS109784,Samar Krish,46.0,Female,Chennai,Corporate,13,286,268.79,59,0.62,9.0,Wallet,25.9,0
RS109785,Aarna Dhaliwal,,Female,Pune,Premium,8,22,1531.8,111,0.22,9.0,Wallet,25.3,0
RS109786,Vritika Cherian,,Female,Nagpur,Gold,33,412,2095.75,23,0.65,10.0,UPI,11.2,0
RS109787,Suhana Krishnan,36.0,Male,Nagpur,Gold,52,538,,14,0.02,4.0,Card,31.0,0
RS109788,Oorja Konda,,Female,Kolkata,Gold,65,465,831.01,138,0.01,4.0,Card,20.7,1
RS109789,Miraya Tripathi,65.0,Male,Bangalore,Premium,39,290,1507.96,31,0.13,1.0,Card,33.6,0
RS109790,Saksham Handa,22.0,Male,Hyderabad,Premium,65,583,,155,0.7,,UPI,32.0,1
RS109791,Ryan Thaman,56.0,Male,Kolkata,Gold,9,483,759.44,108,0.69,2.0,Cash,7.0,1
RS109792,Piya Ramesh,49.0,Female,Hyderabad,Regular,5,424,262.2,13,0.75,10.0,UPI,13.6,0
RS109793,Renee Mangat,44.0,Male,Mumbai,Regular,59,445,762.0,164,0.27,9.0,Card,26.5,0
RS109794,Neelofar Roy,46.0,Male,Mumbai,Regular,69,493,112.11,106,0.59,1.0,Cash,17.4,1
RS109795,Shray Majumdar,56.0,Male,Hyderabad,Gold,41,488,630.77,8,0.33,4.0,Wallet,32.2,0
RS109796,Umang Dutta,51.0,Female,Delhi,Gold,35,273,2157.89,20,0.63,1.0,Cash,,1
RS109797,Jivin Sathe,,Female,Nagpur,Regular,49,416,439.42,108,0.72,8.0,UPI,3.9,1
RS109798,Priyansh Ghose,46.0,Male,Hyderabad,Regular,46,375,2300.68,45,0.69,6.0,Card,3.9,0
RS109799,Vihaan Chana,49.0,Female,Bangalore,Premium,31,466,1747.11,74,0.49,4.0,Card,6.9,1
RS109800,Dhanush Sathe,60.0,Male,Chennai,Premium,23,212,109.92,64,0.75,4.0,Cash,7.0,1
RS109801,Mehul Jhaveri,19.0,Female,Kolkata,Premium,43,322,2192.39,139,0.52,4.0,Card,23.8,1
RS109802,Drishya Tandon,68.0,Male,Jaipur,Regular,23,295,865.81,160,0.68,3.0,UPI,7.2,0
RS109803,Emir Kashyap,62.0,Male,Chennai,Regular,71,56,1693.81,112,0.02,3.0,UPI,34.0,1
RS109804,Rasha Srivastava,59.0,Male,Mumbai,Regular,43,477,626.73,94,0.24,4.0,Wallet,31.8,0
RS109805,Ryan Bali,63.0,Female,Hyderabad,Regular,35,311,2126.21,31,0.21,7.0,Cash,20.5,0
RS109806,Anay Gera,34.0,Female,Jaipur,Corporate,44,512,1224.41,70,0.48,9.0,Cash,,1
RS109807,Manjari Dayal,18.0,Female,Hyderabad,Premium,60,389,2490.5,163,0.77,5.0,Wallet,5.9,0
RS109808,Diya Bhatt,24.0,Female,Ahmedabad,Gold,44,585,1874.51,36,0.24,6.0,Card,6.1,0
RS109809,Inaaya  Chowdhury,29.0,Male,Chennai,Corporate,64,183,499.8,136,0.44,7.0,Cash,29.8,1
RS109810,Dishani Butala,26.0,Female,Chennai,Corporate,53,188,80939.0,102,0.06,9.0,Cash,17.4,0
RS109811,Kashvi Ghose,66.0,Male,Chennai,Regular,16,233,934.39,164,0.59,5.0,Cash,7.5,1
RS109812,Aarush Sankar,43.0,Male,Chennai,Premium,42,224,190.09,44,0.52,1.0,UPI,,0
RS109813,Manjari Sarma,50.0,Male,Jaipur,Gold,50,521,2415.53,117,0.15,1.0,Cash,28.8,1
RS109814,Bhamini Keer,19.0,Female,Bangalore,Premium,28,485,752.32,46,0.27,2.0,Card,28.2,1
RS109815,Sahil Barman,63.0,Female,Chennai,Corporate,22,183,65.35,66,0.27,3.0,UPI,26.7,0
RS109816,Miraya Koshy,59.0,Female,Nagpur,Corporate,10,349,,155,0.58,3.0,Cash,22.8,1
RS109817,Saira Chowdhury,26.0,Female,Nagpur,Regular,50,305,588.22,83,0.04,1.0,Card,25.5,1
RS109818,Vritika Karnik,44.0,Female,Nagpur,Regular,1,17,437.66,27,0.5,7.0,UPI,11.0,0
RS109819,Shanaya Barad,21.0,Female,Pune,Gold,54,562,1083.17,20,0.27,1.0,Cash,31.8,0
RS109820,Zaina Tailor,37.0,Female,Chennai,Regular,32,369,2324.15,155,0.47,6.0,Cash,0.8,0
RS109821,Ivana Tak,150.0,Male,Ahmedabad,Regular,23,165,52.67,32,0.07,6.0,UPI,28.0,0
RS109822,Madhup Rao,29.0,Female,Mumbai,Gold,67,278,1680.33,69,0.58,9.0,Cash,12.5,1
RS109823,Samaira Bhatia,41.0,Male,Bangalore,Regular,64,18,1199.09,78,0.79,1.0,Card,19.6,1
RS109824,Hridaan Bava,54.0,Female,Nagpur,Regular,55,560,1741.71,137,0.64,5.0,Card,28.8,0
RS109825,Ryan Dave,67.0,Female,Pune,Corporate,46,278,1801.32,111,0.6,10.0,UPI,33.3,1
RS109826,@@@,24.0,Female,Mumbai,Premium,23,456,896.5,59,0.27,2.0,Card,25.9,1
RS109827,Yuvaan Khanna,36.0,Male,Jaipur,Premium,57,98,975.55,56,0.17,4.0,UPI,22.7,1
RS109828,Lakshit Karan,65.0,Male,Pune,Corporate,65,411,1832.2,35,0.22,2.0,Cash,9.7,0
RS109829,Yuvraj  Loke,43.0,Male,Mumbai,Regular,47,174,105.44,109,0.03,10.0,UPI,22.1,0
RS109830,Prisha Soni,28.0,Male,Ahmedabad,Gold,36,25,2442.33,153,0.49,7.0,UPI,24.6,1
RS109831,Hiran Dhillon,31.0,Male,Delhi,Regular,56,432,,110,0.78,6.0,Cash,35.0,0
RS109832,Kiara Sachar,36.0,Female,Mumbai,Gold,31,555,483.05,47,0.4,4.0,Cash,,1
RS109833,Pihu Bir,48.0,Female,Kolkata,Premium,47,200,2339.94,143,0.1,6.0,Card,19.0,1
RS109834,Anika Kala,68.0,Male,Chennai,Premium,59,570,2225.94,106,0.42,2.0,Cash,28.0,1
RS109835,Umang Chander,66.0,Female,Jaipur,Gold,44,60,876.93,103,0.51,3.0,Cash,23.7,0
RS109836,Zara Dasgupta,58.0,Male,Mumbai,Regular,53,371,1627.99,70,0.71,10.0,Card,32.2,0
RS109837,Inaaya  Vyas,32.0,Female,Delhi,Regular,52,428,1039.47,142,0.76,3.0,UPI,29.0,0
RS109838,Riya Butala,39.0,Male,Pune,Regular,10,406,2281.6,4,0.16,5.0,Card,,0
RS109839,Ishaan Arora,42.0,Female,Jaipur,Gold,2,369,2070.69,148,0.19,1.0,UPI,32.8,0
RS109840,Divyansh Kothari,55.0,Female,Bangalore,Premium,68,458,125.71,39,0.73,4.0,UPI,13.6,0
RS109841,Ahana  Bal,56.0,Male,Jaipur,Premium,67,285,523.49,152,0.19,5.0,UPI,11.9,1
RS109842,Amani Ahluwalia,19.0,Female,Kolkata,Regular,11,203,232.2,27,0.24,9.0,Cash,8.7,0
RS109843,Baiju Biswas,44.0,Male,Jaipur,Premium,19,488,256.01,38,0.47,3.0,UPI,25.6,0
RS109844,Eva Koshy,32.0,Female,Chennai,Premium,71,238,2268.56,55,0.32,6.0,UPI,11.3,0
RS109845,Ishaan Rajagopal,36.0,Female,Ahmedabad,Regular,57,189,1578.88,90,0.68,2.0,Wallet,20.5,0
RS109846,Prisha Lal,20.0,Female,Chennai,Premium,49,534,1490.84,85,0.66,3.0,UPI,32.0,1
RS109847,Nirvaan Boase,40.0,Male,Mumbai,Premium,40,555,514.3,117,0.4,4.0,Wallet,32.4,1
RS109848,Ritvik Mangat,49.0,Female,Ahmedabad,Premium,65,87,981.23,149,0.04,1.0,UPI,31.7,1
RS109849,Zeeshan Bhatt,31.0,Male,Jaipur,Regular,26,185,739.29,133,0.36,2.0,Card,29.9,1
RS109850,Pihu Brar,58.0,Male,Hyderabad,Premium,29,188,1653.65,1,0.43,5.0,UPI,6.1,0
RS109851,Shray Acharya,36.0,Female,Jaipur,Regular,40,326,2187.76,17,0.04,10.0,Card,28.7,0
RS109852,Lakshit Badal,32.0,Female,Mumbai,Premium,10,263,644.78,148,0.59,8.0,Card,14.8,1
RS109853,Anika Mangal,,Female,Jaipur,Regular,70,145,70913.0,71,0.77,4.0,UPI,12.8,0
RS109854,Kiara Gulati,40.0,Female,Jaipur,Premium,63,458,443.71,0,0.35,5.0,Card,6.6,0
RS109855,Lakshit Kuruvilla,25.0,Male,Kolkata,Corporate,15,421,425.31,124,0.38,2.0,Card,31.3,0
RS109856,Prerak Wali,38.0,Male,Pune,Premium,32,74,2124.68,67,0.16,4.0,UPI,16.6,0
RS109857,Aaryahi Singhal,37.0,Male,Jaipur,Corporate,61,501,1919.97,62,0.46,10.0,Wallet,26.7,0
RS109858,Darshit Hegde,41.0,Male,Delhi,Regular,62,244,1982.25,101,0.78,7.0,Card,33.2,1
RS109859,Navya Kala,45.0,Male,Mumbai,Gold,52,571,,143,0.38,3.0,Cash,34.2,1
RS109860,Hrishita Mandal,59.0,Female,Delhi,Gold,48,134,94.67,72,0.77,8.0,Wallet,17.2,1
RS109861,Kismat Shetty,56.0,Male,Kolkata,Premium,49,288,1619.09,117,0.07,3.0,Wallet,4.6,1
RS109862,Saira Tella,62.0,Male,Ahmedabad,Premium,10,558,575.59,149,0.7,3.0,Wallet,19.5,1
RS109863,Mahika Sheth,,Male,Bangalore,Regular,55,213,40877.0,134,0.24,7.0,Wallet,10.5,1
RS109864,Shaan Malhotra,28.0,unknown,Jaipur,Premium,48,291,1206.19,176,0.56,4.0,Card,15.2,1
RS109865,Aarav Warrior,38.0,Male,Chennai,Gold,28,5,1351.75,129,0.05,6.0,Cash,32.7,0
RS109866,Mamooty Sachar,34.0,Male,Chennai,Gold,15,78,870.02,27,0.48,4.0,Card,2.1,0
RS109867,Sumer Kunda,59.0,Female,Chennai,Regular,36,240,1095.91,70,0.76,8.0,Cash,4.8,1
RS109868,Pihu Cheema,21.0,Male,Chennai,Corporate,2,387,245.02,115,0.53,,Cash,18.5,1
RS109869,Yuvaan Khalsa,23.0,Female,Mumbai,Gold,45,482,2190.84,44,0.46,7.0,Wallet,13.2,0
RS109870,Indrans Sunder,43.0,Female,Kolkata,Premium,26,248,2330.93,47,0.09,9.0,Card,0.7,0
RS109871,Eva Johal,54.0,Male,Chennai,Gold,69,126,248.06,92,0.08,5.0,Cash,10.6,1
RS109872,Devansh Gupta,30.0,Female,Pune,Corporate,26,246,195.28,78,0.59,10.0,Wallet,26.9,0
RS109873,Zoya Vora,67.0,Female,Jaipur,Gold,42,443,1535.02,55,0.22,10.0,Card,0.7,1
RS109874,Mishti Kalla,38.0,Female,Delhi,Premium,22,378,2156.41,98,0.53,5.0,Wallet,25.8,0
RS109875,Vardaniya Deshpande,62.0,Male,Hyderabad,Corporate,34,428,2241.59,97,0.78,4.0,UPI,23.8,1
RS109876,Pari Sama,38.0,Male,Mumbai,Premium,18,185,1664.16,138,0.39,9.0,Card,18.2,0
RS109877,Ojas Ghose,34.0,Male,Kolkata,Premium,69,245,148.04,164,0.4,9.0,UPI,19.3,1
RS109878,Jayan Srinivas,48.0,Female,Delhi,Regular,65,41,376.16,85,0.15,,Wallet,4.1,0
RS109879,Arnav Kanda,33.0,unknown,Kolkata,Regular,19,247,2201.22,33,0.65,5.0,Cash,8.5,0
RS109880,Anahi Sagar,51.0,Male,Jaipur,Regular,36,344,114.12,174,0.03,2.0,Cash,33.4,1
RS109881,Armaan Grewal,69.0,Male,Mumbai,Gold,66,574,919.52,170,0.77,4.0,UPI,4.9,1
RS109882,Samarth Krishna,29.0,Male,Ahmedabad,Premium,63,153,197.03,44,0.34,8.0,Wallet,19.9,0
RS109883,Anya Varkey,24.0,Female,Jaipur,Corporate,20,154,371.43,33,0.7,7.0,Cash,10.2,1
RS109884,Vidur Deol,55.0,Female,Hyderabad,Premium,17,206,792.69,108,0.15,2.0,Cash,13.8,0
RS109885,Dhanuk Borah,44.0,Male,Kolkata,Corporate,67,15,541.23,108,0.54,6.0,Wallet,4.0,0
RS109886,Adira Srivastava,41.0,Male,Kolkata,Regular,23,144,2486.48,95,0.53,4.0,Cash,4.4,1
RS109887,Dhanush Wason,44.0,Female,Kolkata,Premium,2,474,2389.2,49,0.57,8.0,Wallet,25.6,0
RS109888,Yuvaan Savant,,Female,Mumbai,Gold,45,214,1159.38,58,0.03,8.0,Wallet,8.3,0
RS109889,Trisha Verma,49.0,Female,Jaipur,Premium,43,371,1144.53,144,0.05,10.0,Wallet,1.2,0
RS109890,Ishaan Sarna,23.0,Male,Ahmedabad,Regular,22,388,1513.19,95,0.63,6.0,Wallet,11.9,1
RS109891,Elakshi Gour,24.0,Female,Delhi,Corporate,39,506,773.38,79,0.71,4.0,Wallet,1.9,1
RS109892,Vivaan Sura,19.0,Male,Chennai,Regular,50,39,1103.39,141,0.76,10.0,Card,34.5,0
RS109893,Navya Banerjee,45.0,Male,Pune,Premium,27,182,450.69,144,0.07,9.0,Cash,28.1,0
RS109894,Renee Sachdeva,66.0,Male,Jaipur,Premium,27,187,1580.98,159,0.01,4.0,UPI,9.0,0
RS109895,Romil Chakraborty,66.0,Female,Kolkata,Corporate,50,161,1602.15,173,0.64,6.0,Card,17.5,1
RS109896,Aarna Sachdeva,64.0,Male,Hyderabad,Corporate,2,554,253.45,106,0.16,1.0,Cash,14.3,0
RS109897,Hunar Bala,43.0,Male,Kolkata,Gold,66,171,2461.99,129,0.73,8.0,UPI,26.8,0
RS109898,Sumer Madan,42.0,Male,Chennai,Gold,65,368,,110,0.02,7.0,UPI,14.5,0
RS109899,Taimur Dutta,,Male,Kolkata,Corporate,52,450,1799.3,6,0.56,5.0,Wallet,10.8,0
RS109900,Taimur Kara,,Female,Ahmedabad,Gold,26,289,2263.76,109,0.1,3.0,Wallet,28.9,1
RS109901,Aaina Dhaliwal,25.0,Female,Pune,Gold,53,537,1899.63,97,0.0,10.0,UPI,15.1,1
RS109902,Madhup Vala,61.0,Male,Ahmedabad,Regular,58,150,583.46,113,0.71,7.0,Card,6.3,1
RS109903,Ehsaan Mahal,66.0,Male,Jaipur,Regular,14,30,1312.65,69,0.25,6.0,Card,8.5,0
RS109904,Aarav Kibe,31.0,Male,Ahmedabad,Corporate,10,335,1451.97,168,0.22,7.0,Wallet,7.2,1
RS109905,Yuvraj  Ghosh,41.0,Male,Bangalore,Regular,55,60,1949.69,51,0.1,1.0,UPI,0.8,0
RS109906,Nitara Bains,30.0,Female,Mumbai,Corporate,58,73,,6,0.03,7.0,UPI,4.2,0
