Customer_ID,Name,Age,Gender,Tenure_Months,Total_Orders,Average_Order_Value,Days_Since_Last_Order,Return_Rate,Customer_Satisfaction_Score,City,Churn_Status
EC110084,Sana Dave,24.0,Female,60,12,14749.92,66.0,0.23,2.0,Jaipur,0
EC110085,Aarush Bir,60.0,Male,55,29,,134.0,0.42,9.0,Mumbai,1
EC110086,Nayantara Rau,54.0,Male,67,90,4933.54,73.0,0.68,2.0,Hyderabad,1
EC110087,Saanvi Choudhury,,Male,61,44,6617.35,64.0,0.05,2.0,Ahmedabad,1
EC110088,Vivaan Gulati,39.0,Male,1,139,5943.77,50.0,0.44,6.0,Mumbai,1
EC110089,Alia Gokhale,20.0,Male,58,165,6053.86,29.0,0.25,4.0,Bangalore,0
EC110090,Zain Ravi,30.0,Female,22,115,11056.79,48.0,0.67,8.0,Pune,0
EC110091,Lagan Balan,61.0,Female,59,67,5269.45,35.0,0.22,9.0,Bangalore,0
EC110092,Veer Kalla,21.0,Female,25,83,15801.14,100.0,0.37,6.0,Hyderabad,1
EC110093,Shlok Rao,39.0,Male,40,93,18453.68,132.0,0.46,6.0,Delhi,1
EC110094,Anay Seth,43.0,Male,6,56,14712.58,77.0,0.06,5.0,Jaipur,0
EC110095,Eshani Lalla,30.0,Female,1,56,12542.31,44.0,0.37,3.0,Ahmedabad,0
EC110096,Badal Walla,22.0,Male,56,176,1706.88,168.0,0.4,9.0,Kolkata,1
EC110097,Manjari Sundaram,49.0,Male,45,166,16794.35,115.0,0.3,,Ahmedabad,1
EC110098,Mahika Jaggi,52.0,Male,31,87,24729.28,,0.03,7.0,Delhi,0
EC110099,Hrishita Varghese,21.0,Male,23,123,19082.43,144.0,0.06,9.0,Nagpur,0
EC110100,Ayesha Magar,36.0,Female,30,2,20731.92,99.0,0.07,6.0,Jaipur,1
EC110101,Manikya Dugal,66.0,Female,2,43,11978.21,12.0,0.12,10.0,Bangalore,0
EC110102,Eva Yadav,55.0,Male,7,192,7105.1,157.0,0.16,3.0,Mumbai,1
EC110103,Indranil Hegde,51.0,Male,52,248,1183.28,159.0,0.54,1.0,Delhi,1
EC110104,Mishti Sur,47.0,Male,7,104,11635.93,124.0,0.62,4.0,Nagpur,1
EC110105,Samarth Kapadia,44.0,Female,10,198,16821.65,62.0,0.37,,Pune,1
EC110106,Drishya Wali,42.0,Female,14,225,20117.76,105.0,0.45,9.0,Pune,0
EC110107,Ela Badal,34.0,Female,61,211,8958.26,167.0,0.4,2.0,Pune,1
EC110108,Saksham Kala,51.0,Female,71,73,578987.0,55.0,0.02,10.0,Nagpur,0
EC110109,Baiju Guha,53.0,Female,34,29,16917.4,120.0,0.65,8.0,Bangalore,0
EC110110,Jayant Wason,18.0,Female,7,223,16192.46,52.0,0.66,3.0,Jaipur,0
EC110111,Arhaan Barman,29.0,Male,36,139,7193.62,61.0,0.31,8.0,Bangalore,0
EC110112,Yashvi Garde,36.0,Female,10,110,14754.91,109.0,0.12,8.0,Mumbai,0
EC110113,Manjari Kant,48.0,Female,36,227,16392.51,55.0,0.29,3.0,Nagpur,0
EC110114,Chirag Butala,51.0,Male,53,216,8100.6,131.0,0.54,10.0,Delhi,1
EC110115,Aaryahi Kulkarni,21.0,Female,45,223,,64.0,0.44,6.0,Kolkata,1
EC110116,Vardaniya Ravel,49.0,Male,59,101,18105.95,68.0,0.22,5.0,Delhi,1
EC110117,Manikya Chaudhary,37.0,Male,36,245,5888.66,122.0,0.4,7.0,Bangalore,1
EC110118,Nehmat Bobal,57.0,Female,13,45,20561.51,112.0,0.25,2.0,Hyderabad,1
EC110119,Nirvaan Chhabra,50.0,Female,2,238,,20.0,0.08,9.0,Bangalore,0
EC110120,Taimur Ganguly,0.0,Male,7,31,5184.27,132.0,0.44,10.0,Mumbai,1
EC110121,Aradhya Shankar,20.0,Female,47,36,4735.43,81.0,0.57,4.0,Chennai,1
EC110122,Shanaya Rattan,27.0,Female,26,164,19265.26,23.0,0.22,1.0,Jaipur,0
EC110123,Armaan Srinivas,53.0,Male,15,218,12374.2,19.0,0.49,3.0,Bangalore,1
EC110124,Krish Date,60.0,Female,59,57,1912.19,134.0,0.09,5.0,Kolkata,0
EC110125,Nishith Dube,51.0,Female,30,196,7476.28,81.0,0.49,6.0,Jaipur,1
EC110126,Vanya Hayer,34.0,Male,53,7,23684.31,98.0,0.03,3.0,Mumbai,1
EC110127,Myra Dixit,30.0,Male,20,126,21344.72,,0.55,8.0,Pune,0
EC110128,Dhanush Zachariah,60.0,Male,45,94,6877.73,72.0,0.3,8.0,Mumbai,0
EC110129,Manikya Sarraf,30.0,Male,37,77,4883.71,51.0,0.41,7.0,Ahmedabad,0
EC110130,Shalv Chad,48.0,Male,4,97,20357.84,86.0,0.08,1.0,Delhi,1
EC110131,Ranbir Lal,21.0,Male,65,200,24096.4,,0.33,5.0,Bangalore,0
EC110132,Rania Mane,47.0,Female,49,237,15189.52,47.0,0.04,4.0,Hyderabad,0
EC110133,Charvi Vohra,69.0,Female,23,17,2954.6,,0.69,3.0,Hyderabad,0
EC110134,Nayantara Ranganathan,52.0,Male,56,137,23811.39,60.0,0.22,3.0,Kolkata,0
EC110135,Shaan Mann,29.0,Female,44,75,10319.02,18.0,0.53,4.0,Pune,1
EC110136,Mehul Vasa,66.0,Female,50,180,12373.13,134.0,0.52,4.0,Kolkata,1
EC110137,Uthkarsh Doshi,26.0,Female,68,169,9573.6,33.0,0.54,10.0,Jaipur,0
EC110138,Gatik Agarwal,63.0,Female,28,154,6741.91,69.0,0.15,9.0,Mumbai,0
EC110139,Badal Jhaveri,60.0,Male,43,215,17274.63,25.0,0.18,4.0,Chennai,0
EC110140,Umang Ghosh,62.0,Female,30,35,5955.24,33.0,0.02,,Nagpur,0
EC110141,Tanya Dara,43.0,Male,16,101,5248.1,128.0,0.18,9.0,Chennai,0
EC110142,Ela Madan,32.0,Female,32,218,16861.38,103.0,0.43,4.0,Jaipur,1
EC110143,Shalv Garde,43.0,Female,2,152,13983.63,26.0,0.24,1.0,Kolkata,0
EC110144,Shlok Bedi,61.0,Male,2,204,3884.57,98.0,0.29,4.0,Mumbai,0
EC110145,Jhanvi Dhingra,40.0,Female,25,80,11625.7,17.0,0.36,9.0,Jaipur,0
EC110146,Damini Gaba,41.0,Male,67,33,7832.3,,0.15,2.0,Pune,0
EC110147,Riya Amble,37.0,Male,1,161,10996.06,95.0,0.3,3.0,Chennai,1
EC110148,Charvi Khurana,19.0,Female,44,171,7461.94,145.0,0.22,6.0,Pune,1
EC110149,Shaan Wagle,64.0,Male,47,55,17970.09,161.0,0.17,7.0,Nagpur,0
EC110150,Prisha Tata,20.0,Male,43,111,13233.8,167.0,0.14,3.0,Bangalore,0
EC110151,Rhea Soman,,Male,30,99,20343.22,48.0,0.66,8.0,Hyderabad,1
EC110152,Ojas Dey,200.0,Male,9,92,3212.54,144.0,0.5,1.0,Pune,1
EC110153,Hazel Bala,200.0,Male,28,18,3772.55,101.0,0.45,10.0,Chennai,0
EC110154,Nehmat Boase,22.0,Male,36,77,14109.17,0.0,0.28,3.0,Kolkata,0
EC110155,Alisha Bera,51.0,Female,23,4,18935.94,93.0,0.32,5.0,Mumbai,0
EC110156,Damini Zacharia,24.0,Male,42,233,12644.72,49.0,0.31,1.0,Pune,0
EC110157,Shamik Sunder,28.0,Female,22,169,174551.0,103.0,0.18,3.0,Pune,0
EC110158,Fateh Choudhury,46.0,Female,4,233,21119.26,93.0,0.64,5.0,Ahmedabad,1
EC110159,Anya Ghosh,49.0,Female,5,13,2825.19,130.0,0.26,,Hyderabad,0
EC110160,Gatik Raman,18.0,Male,14,133,6140.69,39.0,0.55,8.0,Kolkata,0
EC110161,Anya Tak,31.0,Male,71,79,17998.89,38.0,0.03,8.0,Bangalore,0
EC110162,Yasmin Sharaf,22.0,Female,46,83,13847.4,74.0,0.44,4.0,Ahmedabad,1
EC110163,Lavanya Kamdar,56.0,Male,59,91,24228.9,6.0,0.13,7.0,Jaipur,0
EC110164,Manjari Apte,49.0,Female,9,245,7518.84,13.0,0.46,6.0,Bangalore,1
EC110165,Shanaya Borah,37.0,unknown,10,232,18240.8,150.0,0.31,1.0,Pune,0
EC110166,Seher Tandon,140.0,Male,35,190,337420.0,32.0,0.15,8.0,Ahmedabad,0
EC110167,Navya Butala,36.0,Female,23,119,13610.42,114.0,0.54,6.0,Ahmedabad,0
EC110168,Kavya Bhalla,48.0,Female,57,150,24787.6,47.0,0.34,9.0,Chennai,0
EC110169,Dhanush Mane,21.0,Male,28,145,20729.59,22.0,0.18,9.0,Chennai,0
EC110170,Trisha Lalla,46.0,Male,42,141,19888.5,150.0,0.69,2.0,Pune,1
EC110171,Eva Lalla,28.0,Female,36,67,23078.86,17.0,0.03,1.0,Hyderabad,0
EC110172,Jiya Ramakrishnan,39.0,Male,54,241,17386.16,137.0,0.05,1.0,Hyderabad,1
EC110173,Farhan Som,47.0,Female,3,135,1125.02,138.0,0.56,2.0,Mumbai,1
EC110174,Priyansh Sachdeva,24.0,Male,26,81,5729.28,,0.06,,Jaipur,0
EC110175,Reyansh Dhillon,64.0,Female,66,205,701.49,36.0,0.13,7.0,Pune,0
EC110176,Aaina Koshy,53.0,Female,19,62,13678.96,135.0,0.1,2.0,Bangalore,0
EC110177,Jivika Goswami,31.0,Male,12,81,7294.42,84.0,0.45,,Kolkata,1
EC110178,Ryan Bumb,18.0,Male,20,18,10831.8,62.0,0.69,4.0,Chennai,1
EC110179,###,59.0,Male,27,48,17443.8,102.0,0.65,8.0,Chennai,1
EC110180,Eva Iyer,50.0,Female,31,7,6265.14,77.0,0.69,2.0,Delhi,1
EC110181,Aarush De,46.0,Female,68,6,4474.87,44.0,0.21,7.0,Jaipur,0
EC110182,Renee Saini,63.0,Male,4,101,19744.09,30.0,0.25,,Jaipur,0
EC110183,Gatik Samra,20.0,Male,22,29,17195.63,173.0,0.1,3.0,Kolkata,0
EC110184,Vaibhav Shah,56.0,Female,33,123,15117.83,132.0,0.35,1.0,Ahmedabad,1
EC110185,Himmat Keer,27.0,Female,5,162,16645.39,69.0,0.21,5.0,Pune,1
EC110186,Vihaan Sachdeva,39.0,Male,19,71,24958.1,67.0,0.6,9.0,Hyderabad,0
EC110187,Heer Gola,42.0,Male,20,234,11755.62,14.0,0.37,4.0,Bangalore,1
EC110188,Vardaniya Grover,25.0,Female,43,55,702721.0,71.0,0.26,3.0,Jaipur,0
EC110189,Advika Thakur,35.0,Male,53,151,11910.52,89.0,0.17,6.0,Pune,1
EC110190,Ojas Acharya,34.0,Male,47,194,18040.07,,0.63,6.0,Chennai,1
EC110191,Taimur Tata,29.0,Female,26,87,235.27,2.0,0.62,4.0,Chennai,0
EC110192,Purab Ram,62.0,Male,44,60,21748.15,28.0,0.67,6.0,Hyderabad,0
EC110193,Advika Yohannan,53.0,Female,57,165,10127.63,74.0,0.25,9.0,Pune,0
EC110194,Taimur Sarna,46.0,Female,46,165,22190.35,74.0,0.2,3.0,Delhi,1
EC110195,Shanaya Bandi,19.0,Female,52,215,3075.86,83.0,0.34,1.0,Kolkata,0
EC110196,Stuvan Tara,26.0,Male,68,62,6334.76,76.0,0.01,6.0,Pune,1
EC110197,Ishita Kohli,64.0,Female,65,187,24862.34,7.0,0.44,1.0,Pune,1
EC110198,Indrajit Kunda,64.0,Female,14,119,9320.45,158.0,0.56,10.0,Nagpur,1
EC110199,Bhavin Dalal,60.0,Male,24,160,8830.91,0.0,0.68,8.0,Nagpur,1
EC110200,Piya Chada,60.0,Female,21,191,6910.69,126.0,0.31,1.0,Pune,1
EC110201,Aarush Bansal,51.0,Male,28,161,11344.23,131.0,0.39,1.0,Nagpur,1
EC110202,Yasmin Ramaswamy,24.0,Female,60,144,9092.83,70.0,0.55,7.0,Hyderabad,1
EC110203,Saanvi Wali,18.0,Male,18,194,24836.12,159.0,0.13,8.0,Kolkata,0
EC110204,Pranay Badal,40.0,Male,36,185,10515.81,160.0,0.01,5.0,Bangalore,0
EC110205,Diya Mallick,33.0,Male,5,208,16662.0,32.0,0.04,1.0,Chennai,1
EC110206,Ahana  Mani,52.0,Male,21,103,3246.62,62.0,0.44,1.0,Ahmedabad,1
EC110207,Nitara Mammen,60.0,Female,24,181,6703.02,42.0,0.09,7.0,Bangalore,0
EC110208,Devansh Amble,25.0,Female,21,20,17321.16,75.0,0.41,1.0,Pune,1
EC110209,Jivika Agrawal,67.0,Male,54,157,18828.93,30.0,0.64,4.0,Jaipur,1
EC110210,Fateh Chokshi,30.0,Female,42,171,4421.7,32.0,0.51,4.0,Nagpur,0
EC110211,Shamik Dugal,23.0,Female,66,5,10688.13,157.0,0.34,9.0,Mumbai,0
EC110212,Pari Mand,67.0,Female,18,206,9673.1,18.0,0.6,6.0,Jaipur,0
EC110213,Eva Atwal,61.0,Male,33,208,5588.58,168.0,0.6,6.0,Ahmedabad,0
EC110214,Amani Hora,31.0,Male,40,231,21899.86,11.0,0.24,4.0,Mumbai,0
EC110215,Ishaan Savant,28.0,Female,71,149,3798.0,103.0,0.53,4.0,Kolkata,1
EC110216,Hrishita Joshi,55.0,Male,8,77,538270.0,99.0,0.62,5.0,Delhi,1
EC110217,Tanya Bobal,35.0,Female,71,209,14153.18,64.0,0.03,3.0,Pune,1
EC110218,Charvi Bhalla,41.0,Female,68,10,6297.13,12.0,0.2,4.0,Mumbai,0
EC110219,Rania Upadhyay,36.0,Male,26,143,14726.37,109.0,0.61,7.0,Chennai,1
EC110220,Tejas Ahluwalia,38.0,Male,65,225,3590.73,63.0,0.53,5.0,Ahmedabad,1
EC110221,Jayan Golla,40.0,Male,59,130,9302.02,28.0,0.48,2.0,Nagpur,0
EC110222,Mahika Thaker,21.0,Male,61,117,10865.02,146.0,0.3,6.0,Kolkata,1
EC110223,Zaina Rattan,28.0,Female,7,50,21147.05,38.0,0.69,9.0,Mumbai,0
EC110224,Drishya Chopra,23.0,Male,20,185,5997.21,160.0,0.19,5.0,Ahmedabad,0
EC110225,Elakshi Gopal,39.0,Male,58,167,6468.89,175.0,0.08,2.0,Nagpur,1
EC110226,Anaya Ganesh,63.0,Female,61,131,1418.14,23.0,0.13,6.0,Nagpur,0
EC110227,Elakshi Sankar,69.0,Female,21,169,885.54,101.0,0.53,2.0,Pune,1
EC110228,Yuvraj  Sahota,59.0,Female,37,94,7474.14,44.0,0.36,3.0,Bangalore,0
EC110229,Rohan Koshy,53.0,Female,58,61,16178.53,128.0,0.32,1.0,Mumbai,0
EC110230,Heer Deshpande,32.0,Female,21,21,9721.1,13.0,0.27,4.0,Jaipur,1
EC110231,Vritika Mahajan,28.0,Female,22,7,20861.59,114.0,0.66,5.0,Nagpur,0
EC110232,###,58.0,Male,50,26,13935.94,124.0,0.68,1.0,Nagpur,0
EC110233,Dhanuk Balan,,Male,6,31,11659.14,88.0,0.42,6.0,Ahmedabad,0
EC110234,Onkar Andra,52.0,Male,13,110,8066.37,7.0,0.62,5.0,Chennai,1
EC110235,Anika Contractor,,Other,41,247,20605.19,61.0,0.26,7.0,Bangalore,1
EC110236,Renee Gala,38.0,??,42,181,12671.39,70.0,0.57,5.0,Delhi,0
EC110237,Eshani Barad,19.0,Male,8,67,21720.91,109.0,0.02,1.0,Pune,0
EC110238,Zaina Sunder,38.0,Female,51,4,1734.22,82.0,0.27,7.0,Ahmedabad,0
EC110239,Miraya Lala,49.0,Male,31,33,12600.86,94.0,0.35,2.0,Delhi,0
EC110240,Jivika Aurora,65.0,Male,10,179,1737.44,164.0,0.18,3.0,Ahmedabad,0
EC110241,Zara Karan,47.0,Female,53,94,17847.25,17.0,0.23,10.0,Jaipur,0
EC110242,Ivan Bhandari,30.0,Male,46,13,3902.75,164.0,0.18,5.0,Mumbai,1
EC110243,Yuvaan Bhasin,21.0,Female,14,24,9922.32,93.0,0.39,3.0,Chennai,1
EC110244,Gokul Swamy,62.0,Male,22,212,20419.55,,0.21,1.0,Ahmedabad,1
EC110245,Dharmajan Lanka,,Male,36,234,10988.0,45.0,0.29,6.0,Hyderabad,0
EC110246,Dishani Acharya,33.0,Female,46,63,20920.52,156.0,0.41,7.0,Bangalore,0
EC110247,Hiran Gera,40.0,male ,7,55,23165.7,1.0,0.13,8.0,Kolkata,0
EC110248,Alia Kulkarni,59.0,Female,7,210,6360.04,153.0,0.31,1.0,Chennai,0
EC110249,Purab Doctor,32.0,Female,38,97,22490.31,64.0,0.2,9.0,Jaipur,0
EC110250,Gokul Andra,23.0,Female,16,129,24170.29,152.0,0.39,2.0,Nagpur,1
EC110251,Hrishita Raju,42.0,Male,34,227,16036.4,23.0,0.41,10.0,Kolkata,0
EC110252,Armaan Thaman,24.0,Female,65,55,,97.0,0.37,3.0,Kolkata,1
EC110253,Mehul Deshmukh,61.0,Male,47,195,5462.02,7.0,0.56,,Nagpur,0
EC110254,Vritika Reddy,37.0,Female,20,69,2391.85,127.0,0.09,3.0,Kolkata,1
EC110255,Samar Bali,50.0,Male,16,48,8885.98,3.0,0.06,7.0,Hyderabad,0
EC110256,Mehul Bhandari,45.0,Female,6,107,21760.15,172.0,0.11,4.0,Delhi,1
EC110257,Rhea Ray,49.0,Male,63,26,6144.85,118.0,0.18,4.0,Bangalore,0
EC110258,Sumer Bahri,44.0,Female,43,61,794127.0,47.0,0.12,1.0,Nagpur,0
EC110259,Badal Chaudhary,25.0,Male,51,29,3726.82,120.0,0.62,8.0,Delhi,1
EC110260,Navya Bhattacharyya,42.0,Female,24,183,,165.0,0.32,9.0,Nagpur,1
EC110261,Pranay Dugal,40.0,Female,19,7,18341.88,134.0,0.18,1.0,Nagpur,1
EC110262,Advika Thaker,-10.0,Male,60,236,6331.41,60.0,0.6,1.0,Jaipur,0
EC110263,Veer Sandhu,29.0,FEMALE,8,221,14211.7,103.0,0.22,2.0,Hyderabad,1
EC110264,Onkar Johal,42.0,Female,25,117,4838.52,8.0,0.45,1.0,Chennai,0
EC110265,Chirag Banerjee,27.0,Female,4,182,15582.63,48.0,0.13,4.0,Delhi,0
EC110266,Lakshay Bumb,27.0,Male,60,69,14708.6,5.0,0.52,3.0,Bangalore,0
EC110267,Samaira Varty,49.0,Male,23,104,15305.6,141.0,0.35,10.0,Kolkata,0
EC110268,Dhanush Kota,66.0,Male,20,242,13089.53,,0.55,10.0,Mumbai,1
EC110269,Nehmat Vora,50.0,Female,3,96,676057.0,154.0,0.69,1.0,Hyderabad,1
EC110270,Drishya Bandi,22.0,Female,70,8,853252.0,13.0,0.28,9.0,Ahmedabad,0
EC110271,Fateh Rattan,22.0,Female,23,37,4020.06,,0.6,7.0,Hyderabad,1
EC110272,Jayan Ramachandran,42.0,Female,29,202,613.66,99.0,0.23,2.0,Pune,0
EC110273,Akarsh Mallick,57.0,Male,33,23,9206.06,164.0,0.39,7.0,Jaipur,1
EC110274,Elakshi Gour,56.0,Female,27,47,7957.31,38.0,0.25,9.0,Chennai,0
EC110275,Gatik Choudhury,42.0,Female,57,198,12763.15,31.0,0.55,8.0,Bangalore,0
EC110276,Aayush Raju,28.0,Female,15,84,3994.22,122.0,0.57,,Ahmedabad,1
EC110277,Taimur Rout,42.0,Male,65,223,205787.0,79.0,0.26,7.0,Kolkata,1
EC110278,Riaan Kala,30.0,Female,59,6,15996.6,37.0,0.55,6.0,Pune,0
EC110279,Dhruv Kumar,34.0,Male,14,138,,18.0,0.13,5.0,Kolkata,0
EC110280,Khushi Mall,18.0,FEMALE,39,242,20181.06,176.0,0.03,10.0,Delhi,0
EC110281,Aayush Sarna,68.0,Male,41,162,17590.51,149.0,0.47,6.0,Mumbai,0
EC110282,Raghav Suri,55.0,Male,59,99,23009.01,66.0,0.4,10.0,Kolkata,0
EC110283,Suhana Rana,19.0,Female,49,213,23611.92,17.0,0.54,10.0,Nagpur,0
EC110284,Zara Rau,62.0,Male,53,66,7106.3,85.0,0.58,9.0,Bangalore,1
EC110285,###,21.0,Male,56,134,8193.44,148.0,0.06,5.0,Mumbai,0
EC110286,Hunar Bhattacharyya,47.0,Female,24,189,16001.51,16.0,0.56,1.0,Delhi,1
EC110287,Shamik Chopra,52.0,Male,5,137,18921.46,83.0,0.24,6.0,Mumbai,0
EC110288,Stuvan Chhabra,26.0,Male,3,119,993.53,100.0,0.16,1.0,Pune,1
EC110289,Mohanlal Bumb,53.0,Female,22,102,,134.0,0.2,1.0,Nagpur,1
EC110290,Anvi Kurian,,Female,29,136,22920.53,105.0,0.63,4.0,Mumbai,1
EC110291,Saira Mannan,,Female,42,142,9546.86,21.0,0.6,4.0,Mumbai,1
EC110292,Vihaan Bala,20.0,Male,14,37,2746.18,148.0,0.19,5.0,Hyderabad,0
EC110293,Shaan Deshmukh,25.0,Male,24,149,3555.95,55.0,0.21,8.0,Hyderabad,0
EC110294,Raunak Chaudhary,37.0,Female,53,16,9286.29,118.0,0.58,5.0,Kolkata,1
EC110295,Bhavin Zacharia,38.0,Female,64,19,15516.02,68.0,0.19,1.0,Hyderabad,0
EC110296,Lakshit Vala,20.0,Female,2,3,14127.01,88.0,0.43,4.0,Chennai,1
EC110297,Madhav Srinivas,26.0,unknown,22,163,24746.63,164.0,0.17,4.0,Bangalore,1
EC110298,Himmat Bedi,28.0,Male,30,244,2063.61,,0.49,7.0,Mumbai,1
EC110299,Jayan Kaul,28.0,Female,17,174,15778.19,179.0,0.11,2.0,Ahmedabad,1
EC110300,Krish Chaudry,45.0,Female,13,44,1851.68,172.0,0.55,6.0,Kolkata,0
EC110301,Arhaan Ganesh,20.0,Other,43,45,19779.82,131.0,0.37,3.0,Kolkata,1
EC110302,Tara Maharaj,52.0,Female,43,145,16523.96,87.0,0.45,9.0,Hyderabad,0
EC110303,Kartik Rama,,Female,70,100,6078.12,9.0,0.23,2.0,Ahmedabad,0
EC110304,Neelofar Sastry,68.0,FEMALE,66,23,14474.84,105.0,0.37,4.0,Bangalore,1
EC110305,Ojas Ghose,31.0,Male,22,136,16069.86,56.0,0.6,5.0,Kolkata,0
EC110306,Reyansh Ghosh,41.0,Male,14,180,,64.0,0.57,7.0,Chennai,1
EC110307,Kavya Dayal,33.0,Female,23,139,7906.81,98.0,0.53,7.0,Jaipur,1
EC110308,Jivika Amble,31.0,Male,67,136,11431.75,55.0,0.47,9.0,Pune,1
EC110309,Tarini Kannan,32.0,Male,18,210,15074.06,57.0,0.33,1.0,Delhi,0
EC110310,Pranay Sampath,40.0,Male,44,188,12089.24,12.0,0.42,8.0,Nagpur,0
EC110311,Hansh Yohannan,65.0,Male,62,157,,117.0,0.14,7.0,Bangalore,1
EC110312,Kaira Jain,33.0,Female,22,212,2378.62,94.0,0.18,2.0,Hyderabad,1
EC110313,Hiran Dyal,200.0,Female,4,78,14968.03,65.0,0.63,3.0,Hyderabad,1
EC110314,Priyansh Dixit,37.0,FEMALE,28,240,13805.36,68.0,0.19,9.0,Delhi,0
EC110315,Jayesh Rajagopalan,50.0,Male,10,193,18746.4,55.0,0.66,8.0,Jaipur,1
EC110316,Anaya Wadhwa,52.0,Male,69,203,17789.32,14.0,0.15,1.0,Jaipur,0
EC110317,Veer Soni,63.0,Female,53,148,13924.22,13.0,0.06,9.0,Kolkata,0
EC110318,Zoya Kala,48.0,Female,26,106,8303.05,21.0,0.68,3.0,Ahmedabad,1
EC110319,Arhaan Ratta,30.0,Male,32,48,11737.54,117.0,0.55,9.0,Hyderabad,1
EC110320,Rati Chanda,28.0,Male,28,217,13598.12,108.0,0.36,7.0,Hyderabad,1
EC110321,Zain Choudhary,44.0,Male,49,106,22101.97,5.0,0.45,5.0,Bangalore,1
EC110322,Hunar Venkatesh,55.0,Other,60,136,9408.42,173.0,0.42,5.0,Mumbai,1
EC110323,Kimaya Samra,64.0,Male,2,111,11460.83,135.0,0.63,5.0,Pune,1
EC110324,Ivana Chandra,57.0,Female,45,146,23381.43,74.0,0.07,2.0,Mumbai,1
EC110325,Shalv Butala,39.0,Male,42,105,17787.9,153.0,0.27,5.0,Jaipur,0
EC110326,Nehmat Sanghvi,40.0,Male,26,209,8978.2,49.0,0.19,2.0,Kolkata,0
EC110327,Divit Chandran,63.0,Female,63,42,8143.94,140.0,0.15,8.0,Mumbai,0
EC110328,Biju Karpe,39.0,Female,51,235,2196.27,73.0,0.59,3.0,Delhi,1
EC110329,Kabir Sodhi,50.0,Male,67,199,5878.22,137.0,0.22,2.0,Ahmedabad,1
EC110330,@@@@,58.0,Male,12,20,18666.89,49.0,0.48,9.0,Nagpur,0
EC110331,Parinaaz Hari,58.0,Male,42,174,13852.86,13.0,0.46,6.0,Bangalore,0
EC110332,Dharmajan Sathe,29.0,Male,62,83,19273.24,109.0,0.09,4.0,Jaipur,1
EC110333,Ira Bhatti,48.0,Female,58,185,17561.02,133.0,0.21,4.0,Kolkata,0
EC110334,Shamik Basak,20.0,Male,40,39,12400.97,61.0,0.1,2.0,Ahmedabad,0
EC110335,Madhav Banik,39.0,Male,1,153,20621.4,160.0,0.34,10.0,Pune,0
EC110336,Raghav Bawa,43.0,FEMALE,67,172,16040.8,120.0,0.02,10.0,Ahmedabad,0
EC110337,Indrans Gulati,24.0,Male,26,49,3406.09,160.0,0.63,6.0,Hyderabad,0
EC110338,Uthkarsh Sura,66.0,Female,3,172,13579.65,149.0,0.06,1.0,Bangalore,1
EC110339,Vihaan Krishnamurthy,43.0,Male,17,143,20379.42,158.0,0.59,9.0,Jaipur,1
EC110340,Lavanya Sethi,58.0,Male,60,193,13511.57,107.0,0.59,9.0,Chennai,1
EC110341,Dhanuk Karan,37.0,Female,25,79,4493.22,168.0,0.23,6.0,Bangalore,0
EC110342,Vivaan Banik,67.0,Male,26,146,4850.92,37.0,0.16,7.0,Nagpur,0
EC110343,Anaya Balasubramanian,53.0,Female,50,26,7640.41,154.0,0.08,1.0,Pune,1
EC110344,Taimur Joshi,30.0,Male,64,110,7856.02,9.0,0.29,,Pune,0
EC110345,Taimur Jain,34.0,Female,62,53,854618.0,134.0,0.3,2.0,Pune,1
EC110346,Hrishita Brar,40.0,Female,2,218,13690.34,15.0,0.7,7.0,Jaipur,1
EC110347,Damini Ramaswamy,59.0,Male,14,189,14029.88,77.0,0.36,5.0,Pune,1
EC110348,Samaira Mannan,20.0,Female,34,130,4008.46,150.0,0.03,8.0,Bangalore,0
EC110349,Aarna Sarin,30.0,Male,40,37,2258.31,80.0,0.33,4.0,Ahmedabad,1
EC110350,Madhup Edwin,67.0,Male,14,166,5051.2,49.0,0.45,6.0,Mumbai,0
EC110351,Darshit Gara,26.0,Male,26,192,23129.91,35.0,0.68,2.0,Hyderabad,0
EC110352,Adira Date,23.0,Female,2,233,17545.92,150.0,0.59,9.0,Nagpur,0
EC110353,Eva Srinivasan,59.0,Female,5,195,13765.53,176.0,0.35,2.0,Bangalore,1
EC110354,Ivana Chopra,60.0,Female,36,66,7874.85,43.0,0.29,3.0,Delhi,0
EC110355,Kaira Dhingra,23.0,Female,23,192,24345.1,,0.53,6.0,Hyderabad,1
EC110356,Jiya Jha,40.0,Female,71,90,18528.24,131.0,0.33,2.0,Hyderabad,0
EC110357,Mahika Borde,18.0,Female,60,14,2508.5,164.0,0.08,4.0,Mumbai,1
EC110358,Ryan Tandon,63.0,Female,4,54,9877.1,68.0,0.13,6.0,Delhi,0
EC110359,Nehmat Thakkar,,Male,29,80,19475.95,153.0,0.06,10.0,Jaipur,0
EC110360,Indranil Suresh,65.0,Female,26,103,8933.02,156.0,0.1,9.0,Nagpur,0
EC110361,Ryan Bhatt,67.0,Male,71,83,17694.92,40.0,0.03,,Nagpur,1
EC110362,Divyansh Banik,48.0,Male,16,180,5600.57,98.0,0.11,7.0,Kolkata,1
EC110363,Bhavin Ram,47.0,Female,35,132,538.61,103.0,0.53,4.0,Pune,1
EC110364,Hridaan Karan,37.0,Female,47,235,10541.63,52.0,0.39,9.0,Nagpur,0
