Index,CustomerID,Name,Tenure,MonthlyCharges,TotalCharges,InternetService,DataUsage,CustomerSupportCalls,Complaints,AutoPay,LastRechargeDaysAgo,Churn
5136.0,CUST105135,Vikas Reddy,64,699.0,44587.67,Cellular,28.91,1,3, yes ,118,No
5137.0,CUST105136,Neha Singh,50,199.0,10048.13,DSL,35.12,5,4,NO,100,No
5138.0,CUST105137,Rohit Singh,0,699.0,-84.99,DSL,15.56,7,3, yes ,41,No
5139.0,CUST105138,Priya Joshi,23,2475.06,56853.91,Cellular,33.31,9,0, yes ,41,No
5140.0,CUST105139,Kiran Verma,55,673.91,37009.81,Fiber,11.62,4,0,No,45,Yes
5141.0,CUST105140,Rohit Yadav,6,2509.1,15016.42,Cellular,3.27,5,2,No,69,No
5142.0,CUST105141,Kiran Gupta,1,235.54,152.11,Fiber,0.99,6,2,NO,99,Yes
5143.0,CUST105142,Rahul Singh,69,199.0,13573.24,Cellular,22.02,3,2, yes ,19,No
5144.0,CUST105143,Pooja Joshi,39,699.0,27175.27,Fiber,6.18,7,0, yes ,57,Yes
5145.0,CUST105144,Sneha Reddy,51,199.0,10305.53,Cellular,17.15,2,1,Yes,1,No
5146.0,CUST105145,Amit Joshi,53,949.73,50504.62,Cellular,3.3,9,0,No,87,No
5147.0,CUST105146,Vikas Joshi,48,356.28,16996.94,Fiber,38.88,3,1,Yes,99,Yes
5148.0,CUST105147,Amit Singh,13,199.0,2410.98,Cellular,34.11,1,1,NO,63,No
5149.0,CUST105148,Priya Kumar,,2499.0,62496.98,Fiber,25.47,8,3,No,74,No
5150.0,CUST105149,Priya Singh,9,699.0,6175.7,Cellular,6.45,4,2, yes ,80,No
5151.0,CUST105150,Pooja Joshi,,354.75,2835.94,Cellular,15.78,8,3,No,5,No
5152.0,CUST105151,Anjali Sharma,21,2499.0,52326.83,DSL,38.97,9,0,Yes,21,No
5153.0,CUST105152,Amit Singh,12,2499.0,29951.88,DSL,42.63,2,1,No,83,No
5154.0,CUST105153,Priya Verma,15,399.0,6182.37,Cellular,35.83,0,3,NO,23,Yes
5155.0,CUST105154,Amit Gupta,1,999.0,1107.2,Cellular,37.19,2,0,Yes,44,No
5156.0,CUST105155,Rohit Verma,2,2499.0,4881.12,Cellular,34.79,9,3,Yes,14,No
5157.0,CUST105156,Sneha Sharma,54,199.0,10621.53,Fiber,41.24,8,4, yes ,25,Yes
5158.0,CUST105157,Kiran Patil,10,2499.0,25185.09,Cellular,30.6,5,0,Yes,29,No
  5159.0 ,CUST105158,Sneha Joshi,4,699.0,2991.31,Cellular,47.53,3,2,No,20,Yes
5160.0,CUST105159,Kiran Singh,63,2499.0,157338.3,Fiber,3.6,0,4,No,9,No
,CUST105160,Rahul Gupta,55,2499.0,137302.58,Fiber,25.52,6,3,No,63,No
5162.0,CUST105161,Priya Patil,20,2499.0,50140.22,Cellular,42.09,3,0,Yes,81,No
5163.0,CUST105162,Anjali Gupta,12,2499.0,29998.46,Cellular,14.05,5,3,No,28,Yes
5164.0,CUST105163,Kiran Naik,25,399.0,9848.33,Cellular,24.04,2,1,Yes,31,No
5165.0,CUST105164,Kiran Singh,69,699.0,48251.8,Cellular,41.11,3,1,NO,100,No
5166.0,CUST105165,Rohit Naik,42,2462.26,103283.68,Cellular,43.21,5,0, yes ,2,Yes
5167.0,CUST105166,Rahul Naik,42,699.0,29210.85,Cellular,26.23,6,0,NO,109,No
5168.0,CUST105167,Anjali Joshi,15,399.0,6098.46,Fiber,42.21,6,3, yes ,50,No
5169.0,CUST105168,Neha Singh,56,383.93,21497.8,Fiber,1.64,0,4, yes ,27,No
5170.0,CUST105169,Pooja Singh,12,399.0,4764.62,Cellular,26.6,8,4,No,37,No
5171.0,CUST105170,Amit Singh,29,399.0,11392.47,Fiber,43.28,6,1, yes ,9,No
5172.0,CUST105171,Anjali Kumar,55,699.0,38504.93,Cellular,44.87,  8 ,0, yes ,74,No
5173.0,CUST105172,Kiran Kumar,27,1029.05,27840.39,Fiber,29.16,5,2,No,84,No
5174.0,CUST105173,Rohit Verma,9,999.0,9028.75,Fiber,46.79,2,3,NO,100,Yes
5175.0,CUST105174,Rohit Reddy,0,2499.0,-58.14,Cellular,29.6,6,3, yes ,75,No
5176.0,CUST105175,Anjali Singh,64,2499.0,159968.74,Cellular,36.21,6,4, yes ,3,Yes
5177.0,CUST105176,Kiran Kumar,47,399.0,18888.93,Cellular,8.53,5,4,No,86,Yes
5178.0,CUST105177,Neha Joshi,59,999.0,58914.8,DSL,46.64,1,3,NO,79,Yes
5179.0,CUST105178,Vikas Singh,57,399.0,22830.09,Cellular,44.26,6,4, yes ,12,No
5180.0,CUST105179,Kiran Sharma,38,399.0,15143.09,DSL,47.97,1,3, yes ,104,No
5181.0,CUST105180,Rahul Patil,71,2499.0,177283.19,DSL,35.61,7,3, yes ,45,No
5182.0,CUST105181,Rohit Gupta,48,688.82,32923.71,Cellular,23.07,5,0,Yes,79,No
5183.0,CUST105182,Priya Gupta,9,999.0,8909.42,DSL,3.84,0,1,Yes,108,No
5184.0,CUST105183,Vikas Sharma,12,2499.0,30182.22,Cellular,19.88,4,4, yes ,1,No
5185.0,CUST105184,Neha Patil,64,699.0,44563.0,Cellular,31.96,4,4,Yes,95,No
5186.0,CUST105185,Pooja Singh,42,670.04,28262.29,Fiber,47.31,3,3,No,31,No
5187.0,CUST105186,Anjali Kumar,1,999.0,1125.12,Cellular,49.96,6,2, yes ,10,Yes
5188.0,CUST105187,Sneha Patil,67,199.0,13150.99,Cellular,10.54,9,3, yes ,41,No
5189.0,CUST105188,Priya Naik,21,999.0,21063.12,Cellular,1.39,6,0,Yes,19,No
5190.0,CUST105189,Rahul Gupta,70,183.52,12969.3,DSL,44.85,0,3,No,97,Yes
5191.0,CUST105190,Sneha Joshi,32,996.64,31859.83,Cellular,15.26,7,0,Yes,7,No
5192.0,CUST105191,Neha Patil,24,2499.0,59949.26,Fiber,45.26,0,0,No,32,No
5193.0,CUST105192,Anjali Singh,38,199.0,7677.53,Cellular,34.6,5,1,Yes,113,No
5194.0,CUST105193,Anjali Reddy,28,999.0,27936.4,Cellular,47.37,4,3, yes ,57,No
5195.0,CUST105194,Pooja Sharma,5,399.0,1944.22,Fiber,31.82,9,1, yes ,41,No
5196.0,CUST105195,Vikas Gupta,46,999.0,45916.21,Cellular,41.68,4,0,NO,60,No
5197.0,CUST105196,Rohit Patil,59,699.0,41060.93,Cellular,9.39,5,1,NO,59,No
5198.0,CUST105197,Anjali Singh,59,199.0,11616.77,Cellular,30.7,9,2,No,100,No
5199.0,CUST105198,Rahul Verma,39,2499.0,97535.19,Cellular,16.65,1,4,Yes,100,No
,CUST105199,Neha Gupta,38,393.43,14859.33,Fiber,14.37,9,4, yes ,58,  Yes 
5201.0,CUST105200,Sneha Gupta,66,2499.0,164901.25,Fiber,42.48,8,0,NO,37,No
5202.0,CUST105201,Neha Naik,59,1000.95,59233.29,Cellular,41.95,9,0,No,119,No
5203.0,CUST105202,Rohit Gupta,71,2499.0,177288.47,Cellular,27.26,6,1,No,110,No
5204.0,CUST105203,Kiran Kumar,24,999.0,24044.19,Cellular,5.14,3,2, yes ,45,Yes
5205.0,CUST105204,Priya Gupta,52,2499.0,129955.86,Cellular,26.5,8,3,NO,99,Yes
5206.0,CUST105205,Anjali Yadav,5,999.0,4820.56,Fiber,18.91,8,2,NO,8,No
5207.0,CUST105206,Pooja Kumar,9,199.0,1744.07,Fiber,32.71,3,2,No,62,No
5208.0,CUST105207,Sneha Gupta,71,2499.0,177278.61,Cellular,17.6,8,3,Yes,74,No
5209.0,CUST105208,Amit Gupta,0,399.0,-176.28,Fiber,48.61,8,3,NO,84,No
5210.0,CUST105209,Amit Patil,23,399.0,9276.12,DSL,46.01,9,3,NO,5,Yes
5211.0,CUST105210,Kiran Patil,11,999.0,10920.29,Cellular,42.34,2,0, yes ,28,Yes
5212.0,CUST105211,Vikas Joshi,7,682.99,4805.04,Cellular,5.16,1,4,NO,93,No
5213.0,CUST105212,Sneha Sharma,40,199.0,8131.77,Cellular,37.13,3,1,No,64,Yes
5214.0,CUST105213,Rahul Yadav,66,192.41,12766.24,Fiber,8.13,4,2,No,3,No
5215.0,CUST105214,Neha Singh,10,2499.0,25028.71,Fiber,22.03,5,2, yes ,116,No
5216.0,CUST105215,Pooja Patil,45,719.47,32360.54,Cellular,5.81,5,2,NO,113,Yes
5217.0,CUST105216,Amit Verma,42,999.0,41971.9,Cellular,17.4,6,4,NO,52,No
5218.0,CUST105217,Neha Verma,40,664.17,26550.15,Fiber,44.26,1,1,Yes,42,No
5219.0,CUST105218,Pooja Sharma,66,697.17,46144.61,Fiber,42.48,0,4, yes ,20,No
5220.0,CUST105219,Amit Singh,27,199.0,5415.0,Cellular,30.47,1,1,NO,39,No
5221.0,CUST105220,Pooja Yadav,64,699.0,44735.71,Cellular,15.3,3,4, yes ,57,No
5222.0,CUST105221,Amit Patil,2,999.0,2125.27,Fiber,46.7,3,1,NO,31,No
5223.0,CUST105222,Rohit Kumar,23,184.44,4195.21,Cellular,41.11,1,0,Yes,92,No
5224.0,CUST105223,Sneha Kumar,34,199.0,6738.37,Fiber,49.69,4,0, yes ,50,No
5225.0,CUST105224,Priya Kumar,7,230.28,1536.42,Cellular,10.82,6,1,No,80,No
5226.0,CUST105225,Neha Sharma,62,699.0,43235.81,Cellular,46.13,1,3,No,100,Yes
5227.0,CUST105226,Rohit Kumar,65,399.0,25861.8,Fiber,32.12,8,3,NO,54,No
5228.0,CUST105227,Priya Gupta,38,699.0,26434.58,Cellular,14.03,8,2, yes ,119,No
5229.0,CUST105228,Priya Gupta,32,724.78,23348.02,Fiber,26.4,7,3,NO,44,Yes
5230.0,CUST105229,Pooja Singh,61,999.0,60946.54,Fiber,17.79,5,0,Yes,50,No
5231.0,CUST105230,Kiran Naik,11,2499.0,27333.27,Fiber,31.38,8,0, yes ,11,No
5232.0,CUST105231,Anjali Singh,26,690.51,17999.22,Cellular,12.97,6,3, yes ,108,No
5233.0,CUST105232,Pooja Singh,59,2499.0,147380.33,Cellular,31.76,3,3,NO,96,No
5234.0,CUST105233,Rahul Patil,53,2499.0,132431.85,DSL,16.75,5,0, yes ,119,No
5235.0,CUST105234,Kiran Naik,40,2499.0,99961.73,DSL,38.76,8,0, yes ,110,Yes
5236.0,CUST105235,Anjali Sharma,56,2452.08,137481.88,DSL,3.68,5,0,Yes,88,No
5237.0,CUST105236,Rahul Reddy,16,2499.0,40066.79,Cellular,8.46,6,0,  Yes ,34,No
5238.0,CUST105237,Rahul Gupta,17,999.0,17118.22,Cellular,29.18,6,1,Yes,79,Yes
5239.0,CUST105238,Neha Verma,17,379.4,6443.3,Cellular,26.95,6,1,NO,28,No
5240.0,CUST105239,Pooja Sharma,58,2499.0,145003.79,Cellular,42.74,2,1,Yes,83,No
5241.0,CUST105240,Anjali Sharma,34,699.0,23809.2,Cellular,42.26,6,2,NO,88,No
5242.0,CUST105241,Amit Gupta,71,2499.0,177625.08,Fiber,39.63,7,0,Yes,98,No
5243.0,CUST105242,Pooja Gupta,43,399.0,17247.28,Cellular,23.61,7,0,No,112,No
5244.0,CUST105243,Sneha Singh,56,2499.0,139932.02,Cellular,18.05,7,1,NO,51,No
5245.0,CUST105244,Priya Singh,,999.0,51768.38,Cellular,44.48,4,1, yes ,117,Yes
5246.0,CUST105245,Amit Reddy,49,2544.52,124724.5,Cellular,44.93,1,3,Yes,99,No
5247.0,CUST105246,Rahul Singh,27,2502.87,67444.88,DSL,22.59,0,4, yes ,112,Yes
5248.0,CUST105247,Neha Gupta,35,699.0,24403.92,Cellular,4.2,9,2, yes ,12,Yes
5249.0,CUST105248,Amit Joshi,37,399.0,14740.64,Cellular,4.57,8,4,NO,58,No
5250.0,CUST105249,Rohit Yadav,44,699.0,30666.62,DSL,31.51,8,1,NO,86,Yes
5251.0,CUST105250,Priya Verma,69,199.0,13860.68,Cellular,5.48,1,2,NO,107,No
5252.0,CUST105251,Rahul Kumar,51,199.0,10150.1,Cellular,25.46,4,3,No,16,Yes
5253.0,CUST105252,Vikas Yadav,3,399.0,1369.27,DSL,14.5,0,1,Yes,48,Yes
5254.0,CUST105253,Anjali Sharma,66,399.0,26483.92,Cellular,29.69,6,1, yes ,5,No
5255.0,CUST105254,Rahul Patil,5,2484.67,12587.52,Fiber,18.89,6,4,NO,42,No
5256.0,CUST105255,Amit Naik,55,199.0,11142.59,Cellular,9.07,0,4,NO,6,No
5257.0,CUST105256,Amit Naik,69,383.8,26587.02,DSL,2.99,5,2, yes ,7,Yes
5258.0,CUST105257,Vikas Gupta,4,699.0,2780.64,Cellular,5.44,1,2,Yes,40,No
5259.0,CUST105258,Vikas Sharma,62,2499.0,154801.0,Cellular,24.05,1,1,NO,71,No
5260.0,CUST105259,Kiran Sharma,68,199.0,13588.46,Fiber,46.85,9,0,No,99,No
5261.0,CUST105260,Pooja Joshi,37,399.0,14839.67,DSL,30.86,0,3, yes ,99,Yes
5262.0,CUST105261,Kiran Yadav,26,699.0,18262.07,Cellular,20.31,0,4,NO,4,No
5263.0,CUST105262,Kiran Kumar,51,999.0,50751.6,Fiber,8.35,0,0,No,30,No
5264.0,CUST105263,Rohit Joshi,4,2499.0,9931.62,Cellular,4.93,5,4,No,81,Yes
5265.0,CUST105264,Amit Yadav,28,185.16,5001.67,Cellular,18.12,7,4,No,55,No
5266.0,CUST105265,Rahul Yadav,10,699.0,6794.03,DSL,25.4,8,2,No,59,No
5267.0,CUST105266,Neha Patil,31,2499.0,77305.22,Cellular,35.53,5,4,No,77,No
5268.0,CUST105267,Neha Kumar,24,999.0,23915.6,Cellular,6.57,7,3, yes ,90,Yes
5269.0,CUST105268,Rahul Reddy,42,962.9,40356.74,Cellular,18.55,2,4,NO,8,No
5270.0,CUST105269,Priya Gupta,-10,2499.0,144836.33,Fiber,20.1,8,1,No,89,No
5271.0,CUST105270,Anjali Joshi,49,1047.85,51281.97,Cellular,35.25,  3 ,4, yes ,59,No
5272.0,CUST105271,Priya Gupta,27,199.0,5252.78,Fiber,36.85,2,3,No,31,No
5273.0,CUST105272,Priya Yadav,31,699.0,21729.97,Cellular,46.86,2,3,NO,40,No
5274.0,CUST105273,Pooja Yadav,46,225.03,10493.26,Cellular,37.19,4,2,NO,12,No
5275.0,CUST105274,Priya Singh,13,199.0,2407.42,Cellular,0.22,5,1, yes ,25,No
5276.0,CUST105275,Rahul Naik,38,444.35,16890.06,Fiber,6.99,1,3, yes ,75,No
5277.0,CUST105276,Neha Verma,67,415.81,28027.06,Cellular,22.31,1,1, yes ,32,Yes
5278.0,CUST105277,Rahul Kumar,42,2499.0,104925.06,Cellular,24.51,6,1,Yes,42,No
5279.0,CUST105278,Sneha Singh,15,212.6,3124.41,Cellular,41.71,3,0,NO,54,No
5280.0,CUST105279,Kiran Kumar,12,368.17,4373.58,Cellular,15.64,8,0,No,98,No
5281.0,CUST105280,Neha Kumar,10,2499.0,25153.17,Cellular,43.54,9,0,Yes,62,No
5282.0,CUST105281,Priya Sharma,35,699.0,24401.08,DSL,27.15,9,4,No,62,No
5283.0,CUST105282,Vikas Joshi,62,399.0,24691.05,Fiber,10.99,3,1,NO,9,No
5284.0,CUST105283,Priya Reddy,54,999.0,53941.07,Cellular,3.18,6,1,No,34,Yes
5285.0,CUST105284,Amit Patil,16,399.0,6353.47,Fiber,16.45,8,2,Yes,77,No
5286.0,CUST105285,Anjali Gupta,38,199.0,7524.64,Fiber,29.39,8,1, yes ,116,No
5287.0,CUST105286,Rohit Verma,3,956.02,2997.8,Cellular,43.06,1,2,Yes,88,Yes
5288.0,CUST105287,Pooja Yadav,59,399.0,23345.98,Cellular,17.12,9,3,No,20,No
5289.0,CUST105288,Anjali Verma,65,999.0,65076.07,Cellular,43.88,4,0,Yes,3,Yes
5290.0,CUST105289,Priya Singh,42,999.0,41973.29,Cellular,28.13,4,1,No,86,Yes
5291.0,CUST105290,Neha Naik,57,399.0,22897.96,Fiber,15.92,9,4,No,65,Yes
5292.0,CUST105291,Amit Singh,63,699.0,44178.87,Cellular,28.94,6,1,NO,79,No
5293.0,CUST105292,Pooja Patil,44,199.0,8813.66,Fiber,36.09,1,1,No,112,Yes
5294.0,CUST105293,Rohit Patil,31,399.0,12295.03,DSL,42.21,7,2,No,113,Yes
5295.0,CUST105294,Anjali Patil,37,399.0,14851.09,DSL,46.99,9,1,Yes,,No
5296.0,CUST105295,Anjali Yadav,40,442.44,17849.31,Cellular,33.02,5,2,No,40,Yes
5297.0,CUST105296,Priya Yadav,10,181.4,1815.55,Cellular,49.66,9,0,NO,101,Yes
5298.0,CUST105297,Neha Verma,12,399.0,4894.7,Cellular,41.48,9,1,NO,3,No
5299.0,CUST105298,Rohit Kumar,27,999.0,26821.28,DSL,33.94,4,4,Yes,32,No
5300.0,CUST105299,Sneha Verma,55,2499.0,137258.87,Fiber,46.89,8,1,NO,4,No
5301.0,CUST105300,Rahul Reddy,61,2499.0,152626.43,DSL,4.64,9,4,No,43,No
5302.0,CUST105301,Rohit Verma,12,2499.0,29836.09,Cellular,30.84,5,1, yes ,61,No
5303.0,CUST105302,Neha Verma,55,199.0,10998.62,Fiber,4.29,2,2, yes ,45,No
5304.0,CUST105303,Rahul Verma,28,199.0,5451.24,Fiber,5.51,8,4,Yes,107,Yes
5305.0,CUST105304,Sneha Yadav,19,706.27,13571.2,Fiber,20.91,7,3,NO,6,Yes
  5306.0 ,CUST105305,Anjali Sharma,8,399.0,3000.98,Cellular,43.26,7,1,Yes,87,Yes
5307.0,CUST105306,Neha Verma,1,2499.0,2306.14,Fiber,39.49,7,3,NO,62,No
5308.0,CUST105307,Sneha Verma,5,2499.0,12558.54,Cellular,2.03,0,0,No,26,No
5309.0,CUST105308,Priya Kumar,2,999.0,1867.18,Fiber,17.45,9,0,NO,30,No
5310.0,CUST105309,Sneha Gupta,17,244.52,4012.44,DSL,14.38,7,3,No,98,No
5311.0,CUST105310,Priya Naik,40,399.0,15800.28,Cellular,22.04,2,4, yes ,57,No
5312.0,CUST105311,Kiran Verma,6,2541.74,15134.93,Fiber,4.24,6,4,Yes,118,No
5313.0,CUST105312,Neha Sharma,22,199.0,4375.09,Fiber,48.48,0,3, yes ,71,Yes
5314.0,CUST105313,Amit Patil,56,399.0,22540.81,DSL,6.65,1,1, yes ,40,No
5315.0,CUST105314,Vikas Verma,11,716.41,7910.26,Cellular,30.93,4,2, yes ,87,Yes
5316.0,CUST105315,Priya Reddy,8,199.0,1788.43,DSL,19.5,5,1,NO,58,No
5317.0,CUST105316,Neha Reddy,54,399.0,21418.88,Cellular,12.19,4,0,No,29,No
5318.0,CUST105317,Priya Kumar,28,999.0,27849.09,Fiber,3.53,8,0,Yes,41,Yes
5319.0,CUST105318,Priya Reddy,56,409.15,22931.86,Fiber,12.29,5,0,Yes,23,No
5320.0,CUST105319,Anjali Naik,33,999.0,32964.39,Cellular,16.36,3,4,Yes,81,No
5321.0,CUST105320,Rahul Naik,32,199.0,6509.83,Fiber,7.34,1,1,Yes,44,No
5322.0,CUST105321,Rohit Gupta,30,199.0,6034.56,Cellular,32.69,2,0, yes ,51,No
5323.0,CUST105322,Vikas Patil,4,399.0,1765.31,Cellular,47.19,0,2,No,7,No
5324.0,CUST105323,Vikas Sharma,61,999.0,60863.16,Cellular,13.08,1,3,Yes,103,No
5325.0,CUST105324,Kiran Gupta,3,699.0,2166.64,Cellular,14.39,9,4,No,111,Yes
5326.0,CUST105325,Vikas Patil,0,2459.78,16.66,Fiber,18.76,0,3,NO,85,No
5327.0,CUST105326,Neha Sharma,41,238.13,9665.23,Fiber,4.26,8,1,NO,9,Yes
5328.0,CUST105327,Pooja Yadav,65,199.0,13044.55,Cellular,12.89,6,3, yes ,8,Yes
5329.0,CUST105328,Vikas Sharma,38,193.56,7336.96,DSL,11.26,7,4,No,69,No
5330.0,CUST105329,Pooja Singh,34,399.0,13571.65,DSL,12.77,7,4,Yes,77,Yes
5331.0,CUST105330,Pooja Reddy,28,399.0,11200.06,Cellular,19.37,5,1, yes ,83,Yes
5332.0,CUST105331,Priya Joshi,22,199.0,4234.02,Cellular,13.39,9,4,No,11,No
5333.0,CUST105332,Rohit Reddy,1,399.0,466.21,Cellular,25.36,4,1,No,108,Yes
5334.0,CUST105333,Kiran Verma,10,999.0,10085.57,Cellular,35.79,9,1, yes ,9,No
5335.0,CUST105334,Rahul Naik,18,699.0,12692.58,DSL,11.97,9,0,NO,116,No
5336.0,CUST105335,Amit Joshi,25,966.48,23966.83,Fiber,26.59,6,3,NO,60,No
5337.0,CUST105336,Amit Gupta,35,2499.0,87571.49,Cellular,9.09,3,3, yes ,21,No
5338.0,CUST105337,Kiran Naik,38,199.0,7735.09,Cellular,6.3,2,2, yes ,71,No
5339.0,CUST105338,Amit Naik,67,2499.0,167454.9,Fiber,1.43,3,1,Yes,41,Yes
5340.0,CUST105339,Sneha Yadav,22,2499.0,54988.33,Cellular,37.66,1,3, yes ,64,No
5341.0,CUST105340,Priya Kumar,38,,15004.29,Fiber,9.91,5,4,Yes,107,No
5342.0,CUST105341,Kiran Yadav,62,999.0,61965.87,Cellular,31.93,0,2, yes ,10,Yes
5343.0,CUST105342,Rohit Verma,49,2499.0,122506.18,Cellular,23.84,8,4,NO,38,Yes
5344.0,CUST105343,Kiran Patil,8,999.0,8112.02,Cellular,47.59,3,2,Yes,45,Yes
5345.0,CUST105344,Neha Sharma,35,2527.91,88474.12,Fiber,2.07,2,3,No,111,No
5346.0,CUST105345,Anjali Verma,32,399.0,12798.25,Cellular,37.06,8,4, yes ,80,No
5347.0,CUST105346,Kiran Verma,49,202.79,10070.86,Fiber,29.55,2,2, yes ,19,No
5348.0,CUST105347,Kiran Verma,29,673.22,19401.67,Cellular,29.44,2,1,Yes,67,No
5349.0,CUST105348,Anjali Kumar,57,199.0,11184.03,Cellular,49.99,4,3,NO,12,No
5350.0,CUST105349,Kiran Singh,56,999.0,56128.62,Cellular,26.83,6,1,NO,91,No
5351.0,CUST105350,Vikas Gupta,64,199.0,12649.26,Cellular,49.95,8,1,Yes,113,No
5352.0,CUST105351,Anjali Yadav,35,2480.15,86810.79,DSL,4.4,7,3,Yes,94,No
5353.0,CUST105352,Priya Reddy,20,199.0,4005.83,Fiber,31.8,8,0,Yes,114,No
5354.0,CUST105353,Vikas Patil,38,349.67,13090.21,Cellular,26.91,4,3, yes ,28,No
5355.0,CUST105354,Anjali Verma,50,365.6,18326.16,Cellular,49.1,8,4,NO,107,No
5356.0,CUST105355,Sneha Singh,57,999.0,57142.92,Cellular,6.35,8,3,No,60,No
5357.0,CUST105356,Vikas Singh,52,199.0,10251.47,Cellular,0.17,9,0,NO,47,Yes
5358.0,CUST105357,Sneha Gupta,7,178.61,1275.27,Cellular,28.99,7,1,NO,89,Yes
5359.0,CUST105358,Neha Verma,18,  999.0 ,17977.04,Cellular,25.22,5,3,Yes,102,No
5360.0,CUST105359,Rahul Yadav,7,399.0,2642.44,Fiber,20.83,0,2, yes ,105,No
5361.0,CUST105360,Anjali Kumar,54,699.0,37920.14,Fiber,22.42,5,2,NO,68,No
5362.0,CUST105361,Vikas Sharma,16,199.0,3027.71,Cellular,9.59,0,4,NO,22,Yes
5363.0,CUST105362,Amit Patil,48,399.0,19152.3,Cellular,13.32,6,4,No,103,Yes
5364.0,CUST105363,Amit Patil,24,199.0,4806.72,DSL,43.19,1,2,NO,113,No
5365.0,CUST105364,Rahul Naik,66,164.9,10807.18,Fiber,16.52,8,0,No,65,No
5366.0,CUST105365,,40,716.82,28866.73,Cellular,21.72,5,2, yes ,83,No
5367.0,CUST105366,Amit Kumar,14,199.0,2867.01,Fiber,18.57,2,1,NO,66,No
5368.0,CUST105367,Rohit Kumar,43,178.95,7808.35,Cellular,15.62,6,0,NO,35,No
5369.0,CUST105368,Pooja Verma,20,2499.0,49856.89,Fiber,10.77,5,4,NO,57,No
5370.0,CUST105369,Anjali Verma,35,199.0,6931.88,Fiber,29.68,3,4,Yes,1,Yes
5371.0,CUST105370,Pooja Kumar,24,999.0,23934.87,  Cellular ,12.03,8,0, yes ,102,Yes
5372.0,CUST105371,Sneha Reddy,40,699.0,28023.35,Cellular,12.45,2,1,Yes,71,No
5373.0,CUST105372,Neha Singh,5,199.0,895.93,Fiber,49.16,7,2,Yes,41,No
5374.0,CUST105373,Rohit Gupta,42,199.0,8326.92,Fiber,26.8,7,2, yes ,58,No
5375.0,CUST105374,Sneha Patil,7,999.0,7011.98,Cellular,33.49,4,2,Yes,66,No
5376.0,CUST105375,Vikas Yadav,2,399.0,722.06,Cellular,41.52,6,3,NO,70,No
5377.0,CUST105376,Sneha Yadav,0,2499.0,62.1,Fiber,33.86,6,1,No,85,No
5378.0,CUST105377,Rahul Naik,28,999.0,28065.54,Fiber,48.06,9,4,NO,45,Yes
5379.0,CUST105378,Anjali Yadav,2,705.52,1340.11,Cellular,33.35,8,4,No,94,Yes
5380.0,CUST105379,Rohit Naik,7,399.0,2959.79,DSL,21.17,5,0, yes ,17,No
5381.0,CUST105380,Kiran Reddy,57,658.47,37423.45,Fiber,44.42,2,2,Yes,58,No
5382.0,CUST105381,Vikas Reddy,18,999.0,18176.79,Cellular,18.86,4,4, yes ,24,No
5383.0,CUST105382,Kiran Kumar,27,699.0,18745.72,DSL,13.89,6,2,Yes,69,Yes
5384.0,CUST105383,Sneha Joshi,7,199.0,1368.73,Cellular,3.01,5,1,Yes,66,No
5385.0,CUST105384,Rohit Verma,63,399.0,25129.98,Fiber,29.91,5,2,,20,Yes
5386.0,CUST105385,Pooja Reddy,29,699.0,20450.1,DSL,5.78,9,1, yes ,19,Yes
5387.0,CUST105386,Anjali Verma,5,399.0,1806.6,Fiber,36.28,4,4, yes ,15,No
5388.0,CUST105387,Neha Joshi,16,399.0,6223.96,Fiber,39.93,3,1,No,9,No
5389.0,CUST105388,Kiran Singh,47,699.0,33024.75,Cellular,35.81,8,1,Yes,100,Yes
5390.0,CUST105389,Priya Reddy,69,999.0,69044.81,Cellular,26.67,3,3, yes ,28,No
5391.0,CUST105390,Priya Kumar,47,429.16,20296.2,Cellular,11.71,7,2,NO,8,No
5392.0,CUST105391,Rahul Naik,57,999.0,57008.16,Cellular,28.74,8,0,Yes,117,Yes
5393.0,CUST105392,Pooja Patil,71,403.87,28627.28,DSL,14.38,7,2, yes ,85,No
5394.0,CUST105393,Rohit Singh,30,199.0,5837.37,Fiber,38.65,2,1,Yes,52,No
5395.0,CUST105394,Kiran Joshi,52,699.0,36256.32,DSL,15.7,8,1, yes ,24,No
5396.0,CUST105395,Priya Kumar,16,199.0,3275.71,Cellular,41.72,2,2,No,37,No
5397.0,CUST105396,Neha Singh,50,374.73,18544.06,Cellular,33.52,  8 ,2,No,33,No
5398.0,CUST105397,Rahul Patil,59,999.0,59122.44,Fiber,16.38,6,2,Yes,52,No
5399.0,CUST105398,Pooja Verma,0,172.5,191.25,Fiber,43.64,4,3,Yes,16,No
5400.0,CUST105399,Neha Joshi,11,399.0,4478.44,Cellular,1.67,2,0,Yes,47,Yes
5401.0,CUST105400,Rahul Naik,26,699.0,18323.58,Cellular,33.8,2,3,No,9,No
5402.0,CUST105401,Neha Reddy,65,199.0,12961.78,Cellular,44.26,1,2, yes ,110,Yes
5403.0,CUST105402,Vikas Yadav,5,699.0,3510.5,Cellular,5.18,5,3,Yes,9,No
5404.0,CUST105403,Anjali Gupta,54,699.0,37657.38,Cellular,7.52,9,1,NO,18,No
5405.0,CUST105404,Anjali Singh,9,699.0,6092.2,Cellular,42.18,1,1, yes ,74,Yes
5406.0,CUST105405,Vikas Joshi,67,999.0,67015.69,Cellular,18.63,9,1,NO,98,Yes
