Subscriber_ID,Name,Age,Gender,Subscription_Type,Subscription_Tenure_Months,Monthly_Subscription_Fee,Usage_Hours_Per_Week,Days_Since_Last_Login,Payment_Failure_Count,Customer_Support_Tickets,Customer_Satisfaction_Score,Device_Type,City,Churn_Status
SUB111111,Darshit Krish,65.0,Male,Standard,13,850.0,33.3,88,3,3,5.0,Tablet,Jaipur,0
SUB111112,Divit D’Alia,48.0,Female,Family,55,866.0,16.2,165,7,11,5.0,Mobile,Hyderabad,0
SUB111113,Biju Roy,36.0,Male,Premium,69,2477.0,6.1,31,7,1,2.0,Mobile,Hyderabad,1
SUB111114,Pari Sibal,46.0,Male,Standard,11,406.0,34.2,140,7,1,3.0,Laptop,Jaipur,1
SUB111115,Dhruv Shan,36.0,Male,Standard,48,1868.0,43.5,19,6,5,10.0,Tablet,Jaipur,0
SUB111116,Romil Swamy,45.0,Female,Basic,35,2332.0,12.6,178,1,12,7.0,Laptop,Chennai,0
SUB111117,Piya Keer,29.0,Male,Standard,10,614.0,1.5,94,4,2,8.0,Tablet,Kolkata,1
SUB111118,Kanav Konda,,Female,Standard,52,897.0,6.8,105,4,7,5.0,Mobile,Kolkata,1
SUB111119,Tejas Kara,,Female,Standard,54,2007.0,30.7,95,7,0,5.0,Laptop,Hyderabad,0
SUB111120,Alisha Thakur,39.0,Female,Basic,5,1354.0,13.2,52,0,10,3.0,Tablet,Ahmedabad,1
SUB111121,Madhup Chatterjee,66.0,Male,Standard,41,1585.0,5.4,114,7,8,,Laptop,Kolkata,0
SUB111122,Divit Mallick,50.0,Female,Family,58,1079.0,44.8,159,3,13,9.0,Tablet,Nagpur,1
SUB111123,Ela Ravi,21.0,Male,Family,40,1392.0,13.7,149,5,4,8.0,Tablet,Chennai,0
SUB111124,Ranbir Gaba,,Female,Basic,13,153.0,30.0,25,3,6,6.0,Tablet,Kolkata,0
SUB111125,Prisha Gopal,52.0,Female,Basic,17,753.0,2.5,0,5,5,9.0,Tablet,Nagpur,0
SUB111126,Divyansh Varkey,38.0,Female,Basic,66,1882.0,22.2,178,6,3,7.0,Smart TV,Delhi,1
SUB111127,Shanaya Venkataraman,19.0,Female,Premium,68,1338.0,30.1,116,4,7,8.0,Mobile,Bangalore,0
SUB111128,Adira Srinivasan,65.0,Male,Basic,52,1719.0,37.4,70,5,6,4.0,Laptop,Delhi,1
SUB111129,Yasmin Sami,47.0,Male,Standard,17,921.0,19.2,160,6,12,,Smart TV,Mumbai,0
SUB111130,Arnav Sachdev,54.0,Male,Premium,33,1742.0,34.5,0,5,9,2.0,Smart TV,Nagpur,0
SUB111131,Pihu Salvi,24.0,Male,Basic,14,771.0,26.6,39,6,13,7.0,Laptop,Jaipur,0
SUB111132,Shamik Kashyap,61.0,Male,Premium,24,1017.0,31.2,104,7,2,2.0,Tablet,Jaipur,1
SUB111133,Madhav Savant,61.0,Female,Standard,68,2154.0,34.0,33,3,1,3.0,Laptop,Nagpur,0
SUB111134,Emir Hari,33.0,Female,Basic,22,1725.0,33.1,129,0,8,,Mobile,Jaipur,0
SUB111135,Hunar Dhaliwal,,Female,Basic,21,1374.0,25.9,5,7,8,5.0,Laptop,Jaipur,0
SUB111136,Bhamini Kalita,47.0,Female,Basic,55,319.0,30.5,77,3,8,6.0,Smart TV,Ahmedabad,1
SUB111137,Shlok Malhotra,69.0,Female,Premium,18,1220.0,34.5,129,6,2,,Laptop,Mumbai,1
SUB111138,Madhup Seshadri,25.0,Female,Basic,67,41531.0,,145,7,14,3.0,Tablet,Chennai,1
SUB111139,12345,30.0,Male,Family,28,716.0,32.5,73,0,0,2.0,Laptop,Bangalore,1
SUB111140,Anya Kohli,51.0,Male,Premium,8,1383.0,40.5,86,7,5,6.0,Smart TV,Jaipur,0
SUB111141,Ojas Maharaj,52.0,Male,Premium,28,1795.0,34.8,176,2,9,4.0,Laptop,Pune,1
SUB111142,Inaaya  Bhat,39.0,Male,Basic,2,,8.5,55,7,14,6.0,Smart TV,Hyderabad,0
SUB111143,Nitya Lata,37.0,Male,Family,36,2484.0,32.8,169,4,2,6.0,Smart TV,Ahmedabad,1
SUB111144,Raunak Ravel,44.0,Male,Premium,69,1854.0,15.4,142,1,10,10.0,Tablet,Mumbai,0
SUB111145,Priyansh Arya,56.0,Male,Family,40,307.0,24.4,102,6,6,6.0,Tablet,Chennai,1
SUB111146,Indranil Chaudhari,20.0,Female,Premium,30,1816.0,40.3,171,3,3,6.0,Mobile,Nagpur,1
SUB111147,Manikya Suri,69.0,Female,Family,6,742.0,10.1,137,4,8,3.0,Laptop,Pune,1
SUB111148,Myra Gill,68.0,Female,Standard,57,,40.9,152,3,5,9.0,Laptop,Nagpur,1
SUB111149,Aarush Sunder,57.0,Male,Standard,24,546.0,39.3,35,5,2,2.0,Mobile,Hyderabad,0
SUB111150,Anahi Chanda,26.0,Male,Premium,65,2192.0,13.0,157,3,5,7.0,Tablet,Bangalore,0
SUB111151,Biju Shroff,57.0,Male,Family,70,958.0,8.2,12,2,9,4.0,Smart TV,Kolkata,0
SUB111152,Dhruv Mangal,21.0,Male,Premium,44,1168.0,27.3,173,2,1,8.0,Smart TV,Hyderabad,1
SUB111153,Reyansh Singhal,44.0,Male,Family,12,2465.0,0.2,107,4,9,4.0,Tablet,Jaipur,1
SUB111154,Jivika Luthra,27.0,Female,Basic,70,958.0,38.6,4,5,3,6.0,Laptop,Hyderabad,0
SUB111155,Shalv Kuruvilla,60.0,Male,Premium,40,2059.0,17.9,88,6,0,5.0,Smart TV,Delhi,1
SUB111156,Samiha Khanna,35.0,Female,Premium,9,236.0,27.1,13,7,4,9.0,Mobile,Jaipur,0
SUB111157,Ivan Sanghvi,55.0,Female,Family,27,1218.0,30.0,149,7,9,,Smart TV,Mumbai,1
SUB111158,Lakshit Zacharia,37.0,Female,Family,12,982.0,23.1,100,4,13,3.0,Mobile,Bangalore,1
SUB111159,Alia Ben,30.0,Male,Family,55,288.0,20.8,57,4,4,2.0,Tablet,Hyderabad,0
SUB111160,Shanaya Sheth,34.0,Male,Standard,58,1393.0,18.8,95,0,6,10.0,Tablet,Nagpur,1
SUB111161,Amira Ravi,48.0,Male,Family,35,1471.0,34.2,94,5,5,2.0,Tablet,Jaipur,1
SUB111162,Drishya Sama,49.0,Male,Family,45,770.0,16.0,45,3,11,1.0,Smart TV,Pune,1
SUB111163,Trisha Khurana,55.0,Female,Premium,9,1998.0,24.0,94,4,11,6.0,Laptop,Delhi,0
SUB111164,Riaan Sarin,46.0,Female,Premium,69,770.0,,80,1,9,2.0,Mobile,Jaipur,1
SUB111165,Purab Arya,27.0,Female,Family,3,1535.0,23.1,97,2,9,7.0,Mobile,Mumbai,0
SUB111166,Aarav Bala,66.0,Male,Family,68,2128.0,23.0,32,5,4,9.0,Laptop,Delhi,1
SUB111167,Aarav De,22.0,Female,Basic,37,,2.8,149,3,7,10.0,Tablet,Ahmedabad,1
SUB111168,Saanvi Wali,25.0,Other,Premium,57,2091.0,14.5,165,0,10,1.0,Mobile,Pune,1
SUB111169,Zara Dar,42.0,Female,Basic,65,2173.0,25.5,151,6,9,7.0,Mobile,Kolkata,1
SUB111170,Samaira Shanker,,Female,Premium,39,1696.0,37.2,118,5,4,9.0,Laptop,Jaipur,0
SUB111171,Tanya Hans,56.0,Female,Premium,62,2029.0,9.1,142,4,4,3.0,Mobile,Chennai,1
SUB111172,Ishita Shroff,,Female,Basic,70,844.0,32.1,115,6,7,4.0,Smart TV,Mumbai,1
SUB111173,Riaan Chawla,,Male,Standard,20,2154.0,42.0,17,2,14,10.0,Laptop,Hyderabad,0
SUB111174,Chirag Kurian,60.0,Female,Premium,14,702.0,3.5,90,5,4,4.0,Mobile,Mumbai,0
SUB111175,Heer Bahri,51.0,Female,Standard,70,1835.0,39.7,152,0,1,8.0,Laptop,Kolkata,1
SUB111176,Kanav Cheema,55.0,Male,Basic,51,1497.0,9.8,52,4,10,7.0,Tablet,Hyderabad,1
SUB111177,Yakshit Bal,67.0,Other,Premium,6,,9.3,5,4,8,7.0,Tablet,Nagpur,0
SUB111178,Abram Barad,62.0,Female,Standard,64,741.0,38.6,30,6,12,2.0,Mobile,Delhi,0
SUB111179,Divit Barman,31.0,Male,Basic,10,425.0,37.5,130,5,12,1.0,Smart TV,Delhi,1
SUB111180,Jayan Sheth,26.0,Male,Premium,29,701.0,10.3,18,3,8,6.0,Smart TV,Bangalore,0
SUB111181,Shalv Wason,21.0,Female,Standard,4,536.0,30.2,157,4,14,1.0,Tablet,Jaipur,1
SUB111182,Shanaya Verma,65.0,Female,Basic,62,2413.0,21.2,47,6,3,4.0,Smart TV,Hyderabad,0
SUB111183,Kiaan Deo,58.0,Male,Standard,71,1238.0,44.1,132,0,11,,Mobile,Nagpur,1
SUB111184,Shanaya Suresh,52.0,Female,Standard,32,915.0,15.1,55,3,6,1.0,Mobile,Pune,1
SUB111185,Vihaan Majumdar,30.0,Male,Family,42,1258.0,23.2,2,0,14,8.0,Tablet,Mumbai,0
SUB111186,Kismat Goyal,51.0,Female,Basic,24,363.0,28.1,135,3,0,8.0,Laptop,Ahmedabad,1
SUB111187,Dhruv Kannan,56.0,Male,Standard,26,1980.0,38.7,25,6,0,2.0,Tablet,Pune,1
SUB111188,Khushi Sathe,61.0,Male,Premium,11,561.0,36.8,69,3,10,7.0,Smart TV,Kolkata,1
SUB111189,Keya Mangal,47.0,Female,Premium,60,363.0,1.8,36,4,8,2.0,Mobile,Ahmedabad,0
SUB111190,Siya Varma,22.0,Female,Premium,47,1737.0,16.3,43,5,1,10.0,Laptop,Kolkata,0
SUB111191,Riaan Shetty,36.0,Female,Basic,58,14682.0,36.1,98,4,9,2.0,Smart TV,Jaipur,1
SUB111192,Reyansh Borde,34.0,Male,Family,27,575.0,32.1,154,7,9,10.0,Mobile,Chennai,1
SUB111193,Samarth Bawa,29.0,Male,Premium,68,1800.0,23.8,13,4,2,4.0,Mobile,Hyderabad,0
SUB111194,Siya Chada,40.0,Female,Basic,60,430.0,43.1,124,5,1,6.0,Tablet,Mumbai,1
SUB111195,Dhruv Badami,67.0,Female,Family,13,521.0,12.6,5,1,1,10.0,Mobile,Ahmedabad,0
SUB111196,Kiara Raman,28.0,Female,Standard,22,2008.0,37.8,121,5,10,7.0,Laptop,Bangalore,0
SUB111197,Piya Kannan,51.0,Male,Basic,24,1847.0,9.0,57,3,5,6.0,Mobile,Jaipur,1
SUB111198,Nayantara Dara,66.0,Male,Premium,63,956.0,,36,0,14,2.0,Mobile,Pune,0
SUB111199,Anika Kar,30.0,Male,Premium,51,2060.0,9.7,110,0,1,4.0,Mobile,Kolkata,1
SUB111200,Nirvi Goswami,39.0,Female,Family,62,1749.0,19.0,30,4,2,8.0,Mobile,Delhi,0
SUB111201,Mamooty Varghese,57.0,Female,Standard,37,436.0,27.6,37,3,9,7.0,Mobile,Nagpur,0
SUB111202,Miraan Manda,50.0,Female,Basic,9,670.0,,44,3,3,2.0,Tablet,Pune,1
SUB111203,Divyansh Lal,65.0,Male,Family,10,2090.0,17.1,175,7,6,10.0,Laptop,Kolkata,0
SUB111204,Faiyaz Aurora,29.0,Female,Basic,11,1284.0,33.3,75,1,1,2.0,Smart TV,Bangalore,0
SUB111205,Sara Ratta,44.0,Male,Basic,50,1004.0,18.9,143,6,2,4.0,Laptop,Ahmedabad,1
SUB111206,Jivin Zachariah,50.0,Male,Family,16,1354.0,44.5,46,2,2,3.0,Smart TV,Kolkata,0
SUB111207,Priyansh Bath,44.0,Male,Family,21,2466.0,4.9,75,6,12,4.0,Laptop,Pune,1
SUB111208,Farhan Guha,69.0,Male,Premium,26,709.0,30.2,120,4,3,1.0,Tablet,Nagpur,1
SUB111209,Raunak Bhatnagar,32.0,Male,Premium,26,731.0,6.1,30,6,5,1.0,Laptop,Jaipur,1
SUB111210,Abram Arora,55.0,Female,Basic,63,797.0,43.5,66,0,11,3.0,Mobile,Jaipur,1
SUB111211,Dishani Dada,35.0,Female,Basic,32,39742.0,35.9,153,7,10,8.0,Laptop,Chennai,1
SUB111212,Ryan Bal,64.0,Male,Basic,60,1907.0,43.4,120,5,13,8.0,Smart TV,Delhi,1
SUB111213,Elakshi Madan,65.0,Male,Premium,22,1762.0,35.6,39,1,7,10.0,Laptop,Chennai,0
SUB111214,Saira Ahluwalia,22.0,Female,Basic,4,508.0,29.8,94,3,9,4.0,Smart TV,Bangalore,1
SUB111215,Madhav Karpe,58.0,Male,Family,11,177.0,39.8,59,6,0,8.0,Tablet,Hyderabad,1
SUB111216,Tejas Grover,38.0,Male,Basic,60,2496.0,33.6,71,0,0,8.0,Laptop,Bangalore,0
SUB111217,Mohanlal Kalita,59.0,Female,Family,3,1908.0,17.6,26,3,11,7.0,Tablet,Bangalore,0
SUB111218,Purab Bose,68.0,Male,Basic,19,1354.0,42.7,116,3,11,4.0,Tablet,Hyderabad,1
SUB111219,Ritvik Chaudry,21.0,Female,Basic,44,427.0,39.7,18,3,7,5.0,Tablet,Nagpur,1
SUB111220,Sumer Sandhu,31.0,Male,Family,10,2006.0,,66,6,12,5.0,Laptop,Chennai,1
SUB111221,Uthkarsh Karpe,66.0,Female,Standard,38,182.0,40.1,112,1,12,8.0,Laptop,Ahmedabad,0
SUB111222,Indrans Kothari,31.0,Female,Family,22,1816.0,12.9,158,1,14,7.0,Tablet,Ahmedabad,0
SUB111223,Mamooty Dash,140.0,Male,Premium,39,129.0,16.9,135,5,6,1.0,Mobile,Bangalore,1
SUB111224,Vritika Dey,27.0,Male,Family,60,1239.0,9.9,144,5,8,10.0,Mobile,Ahmedabad,1
SUB111225,Badal Chaudhari,19.0,Female,Standard,13,491.0,29.0,112,4,12,9.0,Smart TV,Nagpur,1
SUB111226,N/A,47.0,Other,Family,19,1306.0,31.6,74,0,0,5.0,Tablet,Chennai,1
SUB111227,Reyansh Bail,55.0,Male,Standard,58,233.0,25.7,74,2,1,7.0,Tablet,Bangalore,0
SUB111228,Hazel Mander,62.0,??,Family,2,331.0,0.6,106,2,4,10.0,Mobile,Chennai,0
SUB111229,Mannat Srivastava,20.0,Female,Basic,55,1625.0,9.7,63,3,0,10.0,Tablet,Chennai,1
SUB111230,Pari Krishnamurthy,36.0,Female,Premium,68,726.0,9.9,154,6,5,6.0,Tablet,Pune,1
SUB111231,Misha Dhingra,23.0,Female,Family,21,1524.0,42.8,175,4,3,1.0,Mobile,Bangalore,1
SUB111232,Hazel Kulkarni,51.0,Female,Standard,69,,14.9,88,5,12,1.0,Tablet,Delhi,0
SUB111233,Baiju Dixit,49.0,Male,Family,26,505.0,6.6,112,6,4,1.0,Laptop,Mumbai,1
SUB111234,Vihaan Talwar,49.0,Male,Family,5,,25.8,55,7,14,4.0,Smart TV,Chennai,1
SUB111235,Alia Date,52.0,Male,Basic,61,170.0,13.4,77,5,9,1.0,Laptop,Ahmedabad,0
SUB111236,Hrishita Kapadia,28.0,Male,Premium,47,590.0,16.8,124,3,2,1.0,Smart TV,Kolkata,1
SUB111237,Mehul Wable,37.0,Female,Basic,68,950.0,30.5,23,0,10,6.0,Smart TV,Kolkata,0
SUB111238,Aniruddh Ratta,63.0,Female,Family,1,971.0,16.8,160,7,10,6.0,Mobile,Kolkata,1
SUB111239,Neelofar Saxena,39.0,Female,Basic,50,992.0,7.3,32,7,0,9.0,Mobile,Pune,0
SUB111240,Sana Magar,-5.0,Female,Premium,62,618.0,1.1,74,5,10,10.0,Smart TV,Kolkata,0
SUB111241,Jivika Lal,19.0,Female,Basic,7,297.0,24.0,20,0,6,1.0,Mobile,Nagpur,0
SUB111242,Ahana  Khatri,18.0,Female,Family,65,2038.0,42.5,147,3,2,8.0,Tablet,Hyderabad,0
SUB111243,Vaibhav Dutta,66.0,Male,Standard,52,2004.0,19.9,124,4,14,6.0,Tablet,Bangalore,0
SUB111244,Eva Ramakrishnan,32.0,Female,Basic,61,1192.0,,148,4,8,,Mobile,Jaipur,1
SUB111245,Shlok Babu,59.0,Female,Family,62,1072.0,7.4,62,5,3,3.0,Mobile,Kolkata,1
SUB111246,Anika Bhatia,18.0,Male,Basic,48,426.0,42.8,8,5,5,9.0,Tablet,Bangalore,1
SUB111247,Nehmat Vora,32.0,Female,Standard,4,778.0,42.3,164,7,9,9.0,Smart TV,Ahmedabad,0
SUB111248,Lavanya Karpe,64.0,Other,Premium,47,1889.0,5.2,84,3,2,1.0,Laptop,Mumbai,1
SUB111249,Anika Apte,59.0,Female,Premium,36,386.0,23.5,89,3,3,4.0,Laptop,Bangalore,1
SUB111250,Shaan Dasgupta,47.0,Male,Basic,33,2159.0,5.7,24,0,9,9.0,Smart TV,Kolkata,0
SUB111251,Tarini Yohannan,26.0,Female,Standard,1,1862.0,12.0,65,6,7,6.0,Smart TV,Hyderabad,1
SUB111252,Mishti Kunda,48.0,Female,Basic,64,2045.0,3.9,157,5,0,3.0,Tablet,Kolkata,1
SUB111253,Keya Bawa,29.0,Female,Family,40,1188.0,4.4,31,6,10,3.0,Tablet,Chennai,1
SUB111254,Samar Sen,69.0,Male,Family,26,2336.0,34.9,54,1,9,2.0,Tablet,Nagpur,0
SUB111255,Farhan Raval,-5.0,Male,Basic,16,529.0,30.1,123,6,14,5.0,Smart TV,Chennai,1
SUB111256,Tanya Rau,36.0,Female,Basic,35,998.0,16.9,51,0,8,1.0,Smart TV,Ahmedabad,0
SUB111257,Manjari Venkataraman,19.0,Male,Basic,45,483.0,10.5,94,4,8,5.0,Mobile,Jaipur,1
SUB111258,Damini Issac,64.0,Male,Premium,39,1960.0,40.5,38,6,13,3.0,Smart TV,Chennai,0
SUB111259,Heer Ramakrishnan,53.0,Female,Premium,18,979.0,,67,2,1,6.0,Mobile,Kolkata,0
SUB111260,Tejas Mannan,19.0,Female,Family,12,353.0,37.1,59,5,2,8.0,Tablet,Hyderabad,1
SUB111261,Umang Tara,24.0,Female,Family,33,1836.0,17.3,123,0,10,3.0,Laptop,Delhi,0
SUB111262,Madhup Banerjee,20.0,Female,Basic,55,585.0,16.2,109,6,5,2.0,Mobile,Mumbai,1
SUB111263,Fateh Virk,66.0,Female,Premium,35,523.0,31.8,168,5,10,3.0,Mobile,Ahmedabad,0
SUB111264,Advika Rajan,55.0,Male,Standard,38,121.0,13.9,74,6,6,,Tablet,Delhi,0
SUB111265,Bhavin Vohra,31.0,Male,Family,34,2245.0,20.1,162,7,2,2.0,Tablet,Nagpur,1
SUB111266,Alisha Dugar,62.0,Female,Standard,14,858.0,7.3,22,5,2,3.0,Tablet,Mumbai,1
SUB111267,Ira Shere,59.0,Male,Basic,13,215.0,12.2,27,5,5,4.0,Smart TV,Delhi,1
SUB111268,Oorja Ganesh,29.0,Female,Family,71,120.0,35.9,149,0,9,1.0,Laptop,Hyderabad,0
SUB111269,Shamik Koshy,28.0,Male,Standard,14,1292.0,30.7,63,0,10,8.0,Smart TV,Pune,1
SUB111270,Vritika Kadakia,52.0,Male,Premium,11,2220.0,5.1,75,6,8,10.0,Laptop,Kolkata,1
SUB111271,Pranay Chaudhuri,28.0,Female,Basic,31,1945.0,25.8,34,4,3,3.0,Tablet,Ahmedabad,0
SUB111272,Ela Kanda,,Female,Basic,60,1772.0,13.1,84,1,0,4.0,Tablet,Mumbai,0
SUB111273,Saksham Singhal,30.0,Male,Family,39,1658.0,40.2,151,6,13,6.0,Tablet,Kolkata,1
SUB111274,Akarsh Master,-5.0,Female,Basic,64,1808.0,2.3,101,7,2,9.0,Laptop,Bangalore,1
SUB111275,Shanaya Bhandari,22.0,Male,Premium,24,2448.0,12.8,42,5,6,6.0,Smart TV,Pune,0
SUB111276,Eva Sabharwal,32.0,Female,Family,27,1517.0,0.9,165,5,14,5.0,Tablet,Hyderabad,0
SUB111277,Manikya Swamy,140.0,Female,Premium,14,646.0,,47,7,4,9.0,Smart TV,Chennai,0
SUB111278,Jiya Dubey,40.0,Male,Premium,22,673.0,34.4,55,6,2,2.0,Smart TV,Chennai,1
SUB111279,Charvi Buch,42.0,Female,Family,12,2238.0,,91,6,6,10.0,Tablet,Chennai,1
SUB111280,Krish Borah,26.0,Female,Standard,66,1792.0,45.0,54,6,3,5.0,Mobile,Delhi,0
SUB111281,Anika Sarraf,25.0,Male,Premium,31,1685.0,21.8,33,1,0,6.0,Mobile,Bangalore,0
SUB111282,Manjari Varkey,48.0,Male,Basic,68,1981.0,28.7,67,4,10,2.0,Smart TV,Pune,0
SUB111283,Arhaan Bakshi,49.0,Female,Basic,14,1990.0,30.0,56,1,10,5.0,Mobile,Kolkata,1
SUB111284,Dhanush Gala,22.0,Female,Standard,69,2323.0,11.4,163,6,3,2.0,Smart TV,Chennai,1
SUB111285,Faiyaz Thaman,29.0,Male,Basic,59,2277.0,27.4,41,2,6,2.0,Mobile,Nagpur,0
SUB111286,Urvi Dey,36.0,Female,Standard,26,267.0,23.1,85,4,2,4.0,Mobile,Bangalore,1
SUB111287,Lavanya Keer,37.0,Male,Premium,5,2457.0,33.0,103,0,14,6.0,Laptop,Bangalore,0
SUB111288,Anaya Kaur,66.0,Female,Premium,51,1438.0,25.0,72,3,4,10.0,Smart TV,Mumbai,1
SUB111289,Sahil Sarin,34.0,Male,Family,44,2296.0,,34,1,9,7.0,Laptop,Nagpur,0
SUB111290,Nakul Divan,18.0,Male,Family,1,431.0,43.7,7,7,8,5.0,Tablet,Kolkata,1
SUB111291,Anya Goswami,24.0,Male,Standard,41,2133.0,34.7,21,1,2,2.0,Tablet,Mumbai,0
SUB111292,Eshani Rajagopalan,22.0,Male,Standard,39,63472.0,22.6,174,5,14,10.0,Laptop,Jaipur,1
SUB111293,Eshani Sharma,48.0,Male,Family,44,1925.0,35.5,7,1,3,8.0,Tablet,Mumbai,0
SUB111294,Neelofar Din,31.0,Female,Basic,9,394.0,39.4,3,5,12,8.0,Laptop,Kolkata,1
SUB111295,Samiha Bali,45.0,Female,Standard,43,246.0,10.2,106,4,1,7.0,Laptop,Chennai,1
SUB111296,Bhavin Sheth,65.0,Female,Basic,63,459.0,30.2,115,3,7,3.0,Smart TV,Bangalore,1
SUB111297,Tara Uppal,47.0,Male,Premium,14,797.0,29.1,37,5,11,3.0,Tablet,Jaipur,1
SUB111298,Veer Sankaran,31.0,Female,Standard,69,1836.0,35.0,159,5,4,1.0,Mobile,Kolkata,1
SUB111299,Tiya Sood,20.0,Female,Premium,9,1892.0,38.9,139,6,6,4.0,Tablet,Kolkata,1
SUB111300,Zoya Agrawal,65.0,Female,Premium,70,710.0,9.2,148,3,2,8.0,Mobile,Ahmedabad,1
SUB111301,Khushi Rege,52.0,Male,Family,4,2108.0,13.9,169,4,2,7.0,Tablet,Jaipur,0
SUB111302,Chirag Kaur,20.0,Female,Basic,60,1106.0,33.3,111,3,11,10.0,Mobile,Pune,1
SUB111303,Alia Rastogi,58.0,Male,Standard,59,267.0,9.3,62,5,10,6.0,Mobile,Hyderabad,1
SUB111304,Vritika Singh,-5.0,Male,Basic,3,1554.0,21.8,26,0,6,5.0,Smart TV,Kolkata,0
SUB111305,Hansh Sama,58.0,Female,Family,3,2252.0,8.2,81,2,7,5.0,Smart TV,Mumbai,0
SUB111306,Anaya Date,18.0,Female,Family,18,1597.0,10.7,9,1,11,4.0,Tablet,Pune,0
SUB111307,Shaan Gaba,40.0,Male,Premium,57,1359.0,21.2,35,3,8,3.0,Tablet,Mumbai,0
SUB111308,Dhanuk Agarwal,46.0,Other,Family,20,345.0,24.7,146,1,6,4.0,Smart TV,Nagpur,1
SUB111309,Alisha Lanka,30.0,Male,Family,43,1852.0,34.7,68,1,8,2.0,Tablet,Nagpur,1
SUB111310,Dhruv Chacko,26.0,Male,Premium,7,2350.0,2.4,119,2,13,10.0,Laptop,Nagpur,0
SUB111311,Saanvi Kata,24.0,Female,Standard,54,1017.0,27.3,118,5,1,3.0,Laptop,Ahmedabad,0
SUB111312,Riya Loyal,63.0,Female,Standard,42,1221.0,5.8,104,6,0,4.0,Smart TV,Ahmedabad,1
SUB111313,Jayant Chandran,58.0,Female,Premium,56,2196.0,18.6,47,0,9,7.0,Laptop,Hyderabad,0
SUB111314,Aayush Luthra,200.0,Female,Basic,60,2120.0,30.5,85,0,8,5.0,Tablet,Nagpur,0
SUB111315,Indrans Ramesh,28.0,Female,Family,31,1408.0,25.2,88,5,11,4.0,Tablet,Hyderabad,1
SUB111316,Trisha Kale,44.0,Male,Family,7,1412.0,34.4,125,2,10,8.0,Tablet,Kolkata,1
SUB111317,Trisha Yadav,25.0,Male,Family,46,2472.0,25.4,121,1,3,7.0,Smart TV,Mumbai,1
SUB111318,Saanvi Chahal,46.0,Male,Standard,30,1159.0,20.8,111,2,10,5.0,Smart TV,Bangalore,0
SUB111319,Badal Wason,50.0,Male,Family,42,2442.0,39.5,32,6,5,4.0,Mobile,Delhi,0
SUB111320,Kashvi Atwal,49.0,Female,Family,30,2126.0,20.3,71,4,9,5.0,Tablet,Mumbai,0
SUB111321,Zoya Wason,22.0,Male,Family,59,340.0,8.3,45,7,13,5.0,Mobile,Pune,0
SUB111322,Pari Manne,57.0,Male,Standard,46,544.0,26.1,60,3,4,5.0,Tablet,Ahmedabad,1
SUB111323,Ayesha Badal,32.0,Female,Family,12,2180.0,6.2,157,2,12,1.0,Tablet,Bangalore,0
SUB111324,Kiaan Chopra,20.0,Female,Premium,61,1055.0,18.2,179,4,2,2.0,Mobile,Mumbai,0
SUB111325,Jayan Goyal,27.0,Female,Standard,22,2142.0,25.4,42,0,4,1.0,Smart TV,Mumbai,0
SUB111326,Ayesha Sehgal,57.0,Male,Family,23,200.0,9.1,80,3,9,1.0,Smart TV,Kolkata,0
SUB111327,Taran Kuruvilla,48.0,Female,Standard,47,1863.0,9.1,88,6,11,8.0,Tablet,Mumbai,0
SUB111328,Samaira Gara,33.0,Female,Standard,8,2333.0,40.3,14,0,2,7.0,Tablet,Delhi,0
SUB111329,Himmat Wason,27.0,Female,Premium,18,,8.4,85,7,1,6.0,Laptop,Ahmedabad,1
SUB111330,Dhanuk Ram,60.0,Female,Basic,70,646.0,11.4,52,1,8,2.0,Mobile,Chennai,0
SUB111331,Zara Vaidya,42.0,Female,Premium,41,2284.0,13.8,149,7,5,8.0,Mobile,Kolkata,0
SUB111332,Ela Shukla,32.0,Female,Premium,62,,39.1,171,3,8,4.0,Smart TV,Ahmedabad,1
SUB111333,Diya Sheth,36.0,Male,Premium,16,1059.0,28.5,165,7,10,8.0,Mobile,Nagpur,1
SUB111334,Dishani Yadav,58.0,Male,Family,28,2322.0,26.6,161,5,7,8.0,Tablet,Bangalore,0
SUB111335,Purab Buch,22.0,Female,Basic,41,,7.1,156,5,3,8.0,Smart TV,Jaipur,1
SUB111336,Shalv Singhal,52.0,male ,Premium,66,1405.0,9.0,90,3,14,1.0,Tablet,Jaipur,1
SUB111337,Stuvan Bhatnagar,41.0,Male,Premium,44,1982.0,23.8,40,4,9,8.0,Tablet,Nagpur,0
SUB111338,Jiya Dixit,29.0,Female,Standard,32,93568.0,13.2,64,0,12,8.0,Mobile,Bangalore,1
SUB111339,Baiju Deshmukh,55.0,Male,Basic,67,1264.0,43.9,172,4,5,9.0,Laptop,Kolkata,0
SUB111340,Eva Savant,58.0,Female,Family,12,757.0,37.6,30,1,14,7.0,Tablet,Hyderabad,0
SUB111341,Seher Shukla,30.0,Female,Premium,60,1549.0,2.5,41,0,13,4.0,Tablet,Kolkata,1
SUB111342,Arnav Keer,67.0,Female,Family,55,2131.0,24.7,126,1,8,3.0,Smart TV,Chennai,1
SUB111343,Baiju Raj,38.0,??,Basic,40,1883.0,42.2,96,3,11,10.0,Tablet,Chennai,1
SUB111344,Advik Comar,62.0,Male,Basic,34,354.0,12.0,72,2,5,7.0,Mobile,Nagpur,0
